Breakdown_ID,Tournament_ID,Platform,Broadcast_Language,Platform_Peak_Viewers,Platform_Hours_Watched_k,Viewer_Share_Pct
VBD_0005773,TN_001234,YouTube,Korean,34788,1178.48,17.8
VBD_0005774,TN_001234,AfreecaTV / SOOP,Korean,23313,789.77,11.9
VBD_0005775,TN_001234,Twitch,Spanish,16870,571.51,8.6
VBD_0005776,TN_001235,Twitch,English,768648,53724.24,42.8
VBD_0005777,TN_001235,Twitch,Russian,357807,25008.72,19.9
VBD_0005778,TN_001235,YouTube,Portuguese,355157,24823.52,19.8
VBD_0005779,TN_001235,Twitch,Spanish,199933,13974.24,11.1
VBD_0005780,TN_001235,Chzzk / AfreecaTV,Korean,148379,10370.86,8.3
VBD_0005781,TN_001236,YouTube,Indonesian,16851,165.61,34.9
VBD_0005782,TN_001236,TikTok Live,Southeast Asian,11157,109.65,23.1
VBD_0005783,TN_001236,YouTube,Vietnamese,8634,84.86,17.9
VBD_0005784,TN_001236,Twitch,English,8111,79.72,16.8
VBD_0005785,TN_001236,Facebook Gaming,Portuguese,3852,37.86,8.0
VBD_0005786,TN_001237,YouTube,Indonesian,28979,1121.89,33.4
VBD_0005787,TN_001237,TikTok Live,Southeast Asian,20736,802.79,23.9
VBD_0005788,TN_001237,YouTube,Vietnamese,18779,727.02,21.7
VBD_0005789,TN_001237,Twitch,English,12443,481.73,14.4
VBD_0005790,TN_001237,Facebook Gaming,Portuguese,6233,241.32,7.2
VBD_0005791,TN_001238,YouTube,Indonesian,58356,941.53,33.1
VBD_0005792,TN_001238,TikTok Live,Southeast Asian,47992,774.31,27.2
VBD_0005793,TN_001238,YouTube,Vietnamese,35938,579.83,20.4
VBD_0005794,TN_001238,Twitch,English,30733,495.85,17.4
VBD_0005795,TN_001238,Facebook Gaming,Portuguese,6203,100.09,3.5
VBD_0005796,TN_001239,Twitch,English,243691,12694.57,32.6
VBD_0005797,TN_001239,YouTube,Vietnamese,196180,10219.57,26.2
VBD_0005798,TN_001239,YouTube,Korean,144868,7546.62,19.4
VBD_0005799,TN_001239,AfreecaTV / SOOP,Korean,103887,5411.77,13.9
VBD_0005800,TN_001239,Twitch,Spanish,81771,4259.68,10.9
VBD_0005801,TN_001240,Twitch,English,683194,34669.75,51.7
VBD_0005802,TN_001240,YouTube,English,324261,16455.13,24.5
VBD_0005803,TN_001240,Twitch,European,201963,10248.95,15.3
VBD_0005804,TN_001240,YouTube,Asian,106282,5393.45,8.0
VBD_0005805,TN_001241,Twitch,English,62370,1066.91,52.8
VBD_0005806,TN_001241,YouTube,English,31920,546.04,27.0
VBD_0005807,TN_001241,Twitch,European,19743,337.73,16.7
VBD_0005808,TN_001241,YouTube,Asian,14509,248.2,12.3
VBD_0005809,TN_001242,YouTube,Indonesian,136510,3094.23,33.3
VBD_0005810,TN_001242,TikTok Live,Southeast Asian,104327,2364.75,25.5
VBD_0005811,TN_001242,YouTube,Vietnamese,80054,1814.56,19.6
VBD_0005812,TN_001242,Twitch,English,66843,1515.11,16.3
VBD_0005813,TN_001242,Facebook Gaming,Portuguese,31503,714.08,7.7
VBD_0005814,TN_001243,Twitch,English,498894,17949.32,37.7
VBD_0005815,TN_001243,YouTube,Vietnamese,356848,12838.79,27.0
VBD_0005816,TN_001243,YouTube,Korean,250652,9018.04,18.9
VBD_0005817,TN_001243,AfreecaTV / SOOP,Korean,130917,4710.18,9.9
VBD_0005818,TN_001243,Twitch,Spanish,111811,4022.78,8.4
VBD_0005819,TN_001244,YouTube,Indonesian,1923313,114128.87,34.4
VBD_0005820,TN_001244,TikTok Live,Southeast Asian,1333419,79124.72,23.8
VBD_0005821,TN_001244,YouTube,Vietnamese,1273470,75567.35,22.8
VBD_0005822,TN_001244,Twitch,English,693552,41155.24,12.4
VBD_0005823,TN_001244,Facebook Gaming,Portuguese,340290,20192.75,6.1
VBD_0005824,TN_001245,YouTube,Indonesian,249626,11686.45,35.1
VBD_0005825,TN_001245,TikTok Live,Southeast Asian,165646,7754.88,23.3
VBD_0005826,TN_001245,YouTube,Vietnamese,159282,7456.95,22.4
VBD_0005827,TN_001245,Twitch,English,113524,5314.76,16.0
VBD_0005828,TN_001245,Facebook Gaming,Portuguese,33600,1573.04,4.7
VBD_0005829,TN_001246,Twitch,English,1101345,50167.19,43.2
VBD_0005830,TN_001246,Twitch,Russian,521586,23758.71,20.4
VBD_0005831,TN_001246,YouTube,Portuguese,472021,21500.95,18.5
VBD_0005832,TN_001246,Twitch,Spanish,191986,8745.12,7.5
VBD_0005833,TN_001246,Chzzk / AfreecaTV,Korean,142352,6484.25,5.6
VBD_0005834,TN_001247,YouTube,Indonesian,33402,256.33,34.4
VBD_0005835,TN_001247,TikTok Live,Southeast Asian,26761,205.37,27.6
VBD_0005836,TN_001247,YouTube,Vietnamese,21520,165.15,22.2
VBD_0005837,TN_001247,Twitch,English,16169,124.09,16.7
VBD_0005838,TN_001247,Facebook Gaming,Portuguese,7402,56.81,7.6
VBD_0005839,TN_001248,Twitch,English,122910,5650.58,44.6
VBD_0005840,TN_001248,Twitch,Russian,58347,2682.43,21.2
VBD_0005841,TN_001248,YouTube,Portuguese,55525,2552.68,20.1
VBD_0005842,TN_001248,Twitch,Spanish,24918,1145.6,9.0
VBD_0005843,TN_001248,Chzzk / AfreecaTV,Korean,26001,1195.39,9.4
VBD_0005844,TN_001249,YouTube,Indonesian,26346,750.42,32.4
VBD_0005845,TN_001249,TikTok Live,Southeast Asian,19746,562.45,24.3
VBD_0005846,TN_001249,YouTube,Vietnamese,18139,516.66,22.3
VBD_0005847,TN_001249,Twitch,English,14011,399.1,17.2
VBD_0005848,TN_001249,Facebook Gaming,Portuguese,4794,136.57,5.9
VBD_0005849,TN_001250,Twitch,English,594884,58330.13,44.2
VBD_0005850,TN_001250,Twitch,Russian,279100,27366.6,20.7
VBD_0005851,TN_001250,YouTube,Portuguese,277940,27252.82,20.6
VBD_0005852,TN_001250,Twitch,Spanish,141201,13845.24,10.5
VBD_0005853,TN_001250,Chzzk / AfreecaTV,Korean,129974,12744.39,9.6
VBD_0005854,TN_001251,Twitch,English,1294376,72679.02,45.6
VBD_0005855,TN_001251,Twitch,Russian,652819,36655.68,23.0
VBD_0005856,TN_001251,YouTube,Portuguese,496228,27863.12,17.5
VBD_0005857,TN_001251,Twitch,Spanish,274226,15397.75,9.7
VBD_0005858,TN_001251,Chzzk / AfreecaTV,Korean,124056,6965.72,4.4
VBD_0005859,TN_001252,Twitch,English,232759,18697.69,33.1
VBD_0005860,TN_001252,YouTube,Vietnamese,163015,13095.15,23.2
VBD_0005861,TN_001252,YouTube,Korean,131124,10533.36,18.6
VBD_0005862,TN_001252,AfreecaTV / SOOP,Korean,76207,6121.77,10.8
VBD_0005863,TN_001252,Twitch,Spanish,65078,5227.84,9.3
VBD_0005864,TN_001253,Twitch,English,31980,1057.11,46.8
VBD_0005865,TN_001253,Twitch,Russian,13053,431.47,19.1
VBD_0005866,TN_001253,YouTube,Portuguese,10686,353.25,15.6
VBD_0005867,TN_001253,Twitch,Spanish,5974,197.5,8.7
VBD_0005868,TN_001253,Chzzk / AfreecaTV,Korean,4583,151.52,6.7
VBD_0005869,TN_001254,YouTube,Indonesian,573353,49496.84,32.0
VBD_0005870,TN_001254,TikTok Live,Southeast Asian,422731,36493.88,23.6
VBD_0005871,TN_001254,YouTube,Vietnamese,399649,34501.25,22.3
VBD_0005872,TN_001254,Twitch,English,241886,20881.76,13.5
VBD_0005873,TN_001254,Facebook Gaming,Portuguese,52461,4528.93,2.9
VBD_0005874,TN_001255,Twitch,English,980496,34864.05,50.6
VBD_0005875,TN_001255,YouTube,English,524867,18663.0,27.1
VBD_0005876,TN_001255,Twitch,European,250377,8902.82,12.9
VBD_0005877,TN_001255,YouTube,Asian,158474,5634.96,8.2
VBD_0005878,TN_001256,Twitch,English,685392,26836.82,45.0
VBD_0005879,TN_001256,Twitch,Russian,301922,11821.91,19.8
VBD_0005880,TN_001256,YouTube,Portuguese,253368,9920.75,16.6
VBD_0005881,TN_001256,Twitch,Spanish,188990,7399.99,12.4
VBD_0005882,TN_001256,Chzzk / AfreecaTV,Korean,74466,2915.76,4.9
VBD_0005883,TN_001257,YouTube,Indonesian,645913,47428.84,32.9
VBD_0005884,TN_001257,TikTok Live,Southeast Asian,533442,39170.21,27.1
VBD_0005885,TN_001257,YouTube,Vietnamese,414191,30413.73,21.1
VBD_0005886,TN_001257,Twitch,English,251268,18450.42,12.8
VBD_0005887,TN_001257,Facebook Gaming,Portuguese,115429,8475.89,5.9
VBD_0005888,TN_001258,Twitch,English,17816,322.24,36.9
VBD_0005889,TN_001258,YouTube,Vietnamese,12936,233.97,26.8
VBD_0005890,TN_001258,YouTube,Korean,10657,192.75,22.0
VBD_0005891,TN_001258,AfreecaTV / SOOP,Korean,4906,88.74,10.2
VBD_0005892,TN_001258,Twitch,Spanish,3905,70.63,8.1
VBD_0005893,TN_001259,YouTube,Indonesian,17507,180.79,36.0
VBD_0005894,TN_001259,TikTok Live,Southeast Asian,13245,136.78,27.2
VBD_0005895,TN_001259,YouTube,Vietnamese,10256,105.91,21.1
VBD_0005896,TN_001259,Twitch,English,5916,61.1,12.2
VBD_0005897,TN_001259,Facebook Gaming,Portuguese,1650,17.05,3.4
VBD_0005898,TN_001260,Twitch,English,26422,175.07,44.7
VBD_0005899,TN_001260,Twitch,Russian,10426,69.08,17.6
VBD_0005900,TN_001260,YouTube,Portuguese,10033,66.48,17.0
VBD_0005901,TN_001260,Twitch,Spanish,4252,28.17,7.2
VBD_0005902,TN_001260,Chzzk / AfreecaTV,Korean,2993,19.83,5.1
VBD_0005903,TN_001261,Twitch,English,6997,106.67,52.6
VBD_0005904,TN_001261,YouTube,English,3360,51.22,25.2
VBD_0005905,TN_001261,Twitch,European,2179,33.22,16.4
VBD_0005906,TN_001261,YouTube,Asian,1192,18.18,9.0
VBD_0005907,TN_001262,Twitch,English,216768,5702.87,50.0
VBD_0005908,TN_001262,YouTube,English,100657,2648.15,23.2
VBD_0005909,TN_001262,Twitch,European,56360,1482.77,13.0
VBD_0005910,TN_001262,YouTube,Asian,32953,866.97,7.6
VBD_0005911,TN_001263,Twitch,English,92365,2005.87,48.8
VBD_0005912,TN_001263,YouTube,English,44002,955.59,23.2
VBD_0005913,TN_001263,Twitch,European,33575,729.15,17.7
VBD_0005914,TN_001263,YouTube,Asian,14246,309.39,7.5
VBD_0005915,TN_001264,Twitch,English,492457,32998.05,43.3
VBD_0005916,TN_001264,Twitch,Russian,237681,15926.3,20.9
VBD_0005917,TN_001264,YouTube,Portuguese,220510,14775.75,19.4
VBD_0005918,TN_001264,Twitch,Spanish,146788,9835.84,12.9
VBD_0005919,TN_001264,Chzzk / AfreecaTV,Korean,93859,6289.25,8.3
VBD_0005920,TN_001265,Twitch,English,168469,1656.61,53.0
VBD_0005921,TN_001265,YouTube,English,71209,700.22,22.4
VBD_0005922,TN_001265,Twitch,European,46545,457.7,14.6
VBD_0005923,TN_001265,YouTube,Asian,23745,233.5,7.5
VBD_0005924,TN_001266,Twitch,English,50265,804.03,51.0
VBD_0005925,TN_001266,YouTube,English,25404,406.36,25.8
VBD_0005926,TN_001266,Twitch,European,12198,195.12,12.4
VBD_0005927,TN_001266,YouTube,Asian,12802,204.78,13.0
VBD_0005928,TN_001267,Twitch,English,780128,34133.45,33.4
VBD_0005929,TN_001267,YouTube,Vietnamese,627218,27443.09,26.8
VBD_0005930,TN_001267,YouTube,Korean,503818,22043.89,21.6
VBD_0005931,TN_001267,AfreecaTV / SOOP,Korean,246955,10805.22,10.6
VBD_0005932,TN_001267,Twitch,Spanish,204940,8966.87,8.8
VBD_0005933,TN_001268,Twitch,English,48781,683.99,51.2
VBD_0005934,TN_001268,YouTube,English,25938,363.7,27.2
VBD_0005935,TN_001268,Twitch,European,16376,229.63,17.2
VBD_0005936,TN_001268,YouTube,Asian,7875,110.42,8.3
VBD_0005937,TN_001269,Twitch,English,387056,24089.59,52.6
VBD_0005938,TN_001269,YouTube,English,189793,11812.32,25.8
VBD_0005939,TN_001269,Twitch,European,129974,8089.3,17.7
VBD_0005940,TN_001269,YouTube,Asian,58831,3661.57,8.0
VBD_0005941,TN_001270,Twitch,English,160187,2698.53,33.8
VBD_0005942,TN_001270,YouTube,Vietnamese,117991,1987.71,24.9
VBD_0005943,TN_001270,YouTube,Korean,92186,1552.99,19.5
VBD_0005944,TN_001270,AfreecaTV / SOOP,Korean,58874,991.81,12.4
VBD_0005945,TN_001270,Twitch,Spanish,27685,466.39,5.8
VBD_0005946,TN_001271,YouTube,Indonesian,17510,193.58,36.0
VBD_0005947,TN_001271,TikTok Live,Southeast Asian,10782,119.2,22.2
VBD_0005948,TN_001271,YouTube,Vietnamese,10949,121.04,22.5
VBD_0005949,TN_001271,Twitch,English,6217,68.73,12.8
VBD_0005950,TN_001271,Facebook Gaming,Portuguese,3730,41.24,7.7
VBD_0005951,TN_001272,Twitch,English,132422,5534.68,50.6
VBD_0005952,TN_001272,YouTube,English,69038,2885.52,26.4
VBD_0005953,TN_001272,Twitch,European,36794,1537.84,14.0
VBD_0005954,TN_001272,YouTube,Asian,26998,1128.41,10.3
VBD_0005955,TN_001273,Twitch,English,88580,910.67,47.2
VBD_0005956,TN_001273,YouTube,English,51696,531.48,27.6
VBD_0005957,TN_001273,Twitch,European,32971,338.97,17.6
VBD_0005958,TN_001273,YouTube,Asian,17021,175.0,9.1
VBD_0005959,TN_001274,YouTube,Indonesian,29284,150.81,32.7
VBD_0005960,TN_001274,TikTok Live,Southeast Asian,22685,116.82,25.3
VBD_0005961,TN_001274,YouTube,Vietnamese,18296,94.22,20.4
VBD_0005962,TN_001274,Twitch,English,14431,74.32,16.1
VBD_0005963,TN_001274,Facebook Gaming,Portuguese,2327,11.99,2.6
VBD_0005964,TN_001275,YouTube,Indonesian,777073,27695.02,35.4
VBD_0005965,TN_001275,TikTok Live,Southeast Asian,568038,20244.98,25.9
VBD_0005966,TN_001275,YouTube,Vietnamese,501382,17869.33,22.8
VBD_0005967,TN_001275,Twitch,English,319817,11398.33,14.6
VBD_0005968,TN_001275,Facebook Gaming,Portuguese,67110,2391.83,3.1
VBD_0005969,TN_001276,Twitch,English,159561,3403.38,37.6
VBD_0005970,TN_001276,YouTube,Vietnamese,108419,2312.53,25.6
VBD_0005971,TN_001276,YouTube,Korean,77019,1642.8,18.2
VBD_0005972,TN_001276,AfreecaTV / SOOP,Korean,61545,1312.74,14.5
VBD_0005973,TN_001276,Twitch,Spanish,29385,626.77,6.9
VBD_0005974,TN_001277,Twitch,English,11647,233.76,36.4
VBD_0005975,TN_001277,YouTube,Vietnamese,7694,154.43,24.0
VBD_0005976,TN_001277,YouTube,Korean,5827,116.97,18.2
VBD_0005977,TN_001277,AfreecaTV / SOOP,Korean,4650,93.33,14.5
VBD_0005978,TN_001277,Twitch,Spanish,3457,69.39,10.8
VBD_0005979,TN_001278,Twitch,English,51319,310.06,47.7
VBD_0005980,TN_001278,YouTube,English,25127,151.81,23.3
VBD_0005981,TN_001278,Twitch,European,15929,96.24,14.8
VBD_0005982,TN_001278,YouTube,Asian,9415,56.88,8.7
VBD_0005983,TN_001279,Twitch,English,65264,390.89,49.3
VBD_0005984,TN_001279,YouTube,English,32537,194.88,24.6
VBD_0005985,TN_001279,Twitch,European,19289,115.53,14.6
VBD_0005986,TN_001279,YouTube,Asian,9349,56.0,7.1
VBD_0005987,TN_001280,YouTube,Indonesian,131059,2822.8,33.6
VBD_0005988,TN_001280,TikTok Live,Southeast Asian,91015,1960.33,23.4
VBD_0005989,TN_001280,YouTube,Vietnamese,82181,1770.05,21.1
VBD_0005990,TN_001280,Twitch,English,58073,1250.81,14.9
VBD_0005991,TN_001280,Facebook Gaming,Portuguese,23413,504.3,6.0
VBD_0005992,TN_001281,Twitch,English,69882,2771.64,36.2
VBD_0005993,TN_001281,YouTube,Vietnamese,45256,1794.95,23.4
VBD_0005994,TN_001281,YouTube,Korean,38292,1518.76,19.8
VBD_0005995,TN_001281,AfreecaTV / SOOP,Korean,18863,748.15,9.8
VBD_0005996,TN_001281,Twitch,Spanish,17786,705.42,9.2
VBD_0005997,TN_001282,Twitch,English,150329,4751.01,44.9
VBD_0005998,TN_001282,Twitch,Russian,65302,2063.8,19.5
VBD_0005999,TN_001282,YouTube,Portuguese,65341,2065.04,19.5
VBD_0006000,TN_001282,Twitch,Spanish,40598,1283.05,12.1
VBD_0006001,TN_001282,Chzzk / AfreecaTV,Korean,32740,1034.73,9.8
VBD_0006002,TN_001283,Twitch,English,2276113,87597.14,51.8
VBD_0006003,TN_001283,YouTube,English,1012046,38949.0,23.0
VBD_0006004,TN_001283,Twitch,European,646484,24880.23,14.7
VBD_0006005,TN_001283,YouTube,Asian,446719,17192.18,10.2
VBD_0006006,TN_001284,Twitch,English,64023,759.2,36.6
VBD_0006007,TN_001284,YouTube,Vietnamese,41664,494.07,23.8
VBD_0006008,TN_001284,YouTube,Korean,29745,352.73,17.0
VBD_0006009,TN_001284,AfreecaTV / SOOP,Korean,22961,272.29,13.1
VBD_0006010,TN_001284,Twitch,Spanish,15274,181.13,8.7
VBD_0006011,TN_001285,YouTube,Indonesian,20322,502.66,34.7
VBD_0006012,TN_001285,TikTok Live,Southeast Asian,16350,404.43,27.9
VBD_0006013,TN_001285,YouTube,Vietnamese,11451,283.25,19.6
VBD_0006014,TN_001285,Twitch,English,10490,259.48,17.9
VBD_0006015,TN_001285,Facebook Gaming,Portuguese,4171,103.18,7.1
VBD_0006016,TN_001286,Twitch,English,2460366,100837.22,48.6
VBD_0006017,TN_001286,YouTube,English,1281230,52510.75,25.3
VBD_0006018,TN_001286,Twitch,European,658542,26990.11,13.0
VBD_0006019,TN_001286,YouTube,Asian,413403,16943.2,8.2
VBD_0006020,TN_001287,Twitch,English,179052,3609.51,50.7
VBD_0006021,TN_001287,YouTube,English,98422,1984.1,27.9
VBD_0006022,TN_001287,Twitch,European,56048,1129.89,15.9
VBD_0006023,TN_001287,YouTube,Asian,43560,878.13,12.3
VBD_0006024,TN_001288,Twitch,English,653015,33767.22,50.3
VBD_0006025,TN_001288,YouTube,English,354493,18330.71,27.3
VBD_0006026,TN_001288,Twitch,European,190973,9875.17,14.7
VBD_0006027,TN_001288,YouTube,Asian,148748,7691.72,11.5
VBD_0006028,TN_001289,Twitch,English,184164,1596.23,47.6
VBD_0006029,TN_001289,Twitch,Russian,74688,647.35,19.3
VBD_0006030,TN_001289,YouTube,Portuguese,63998,554.71,16.5
VBD_0006031,TN_001289,Twitch,Spanish,49457,428.67,12.8
VBD_0006032,TN_001289,Chzzk / AfreecaTV,Korean,15801,136.96,4.1
VBD_0006033,TN_001290,YouTube,Indonesian,322929,19827.99,36.7
VBD_0006034,TN_001290,TikTok Live,Southeast Asian,199896,12273.75,22.7
VBD_0006035,TN_001290,YouTube,Vietnamese,193045,11853.06,21.9
VBD_0006036,TN_001290,Twitch,English,139378,8557.91,15.8
VBD_0006037,TN_001290,Facebook Gaming,Portuguese,35811,2198.86,4.1
VBD_0006038,TN_001291,YouTube,Indonesian,132914,3538.82,37.3
VBD_0006039,TN_001291,TikTok Live,Southeast Asian,88170,2347.52,24.7
VBD_0006040,TN_001291,YouTube,Vietnamese,67805,1805.33,19.0
VBD_0006041,TN_001291,Twitch,English,59909,1595.09,16.8
VBD_0006042,TN_001291,Facebook Gaming,Portuguese,12709,338.38,3.6
VBD_0006043,TN_001292,Twitch,English,940,32.74,47.0
VBD_0006044,TN_001292,Twitch,Russian,392,13.65,19.6
VBD_0006045,TN_001292,YouTube,Portuguese,335,11.67,16.8
VBD_0006046,TN_001292,Twitch,Spanish,168,5.85,8.4
VBD_0006047,TN_001292,Chzzk / AfreecaTV,Korean,181,6.32,9.1
VBD_0006048,TN_001293,Twitch,English,561944,34578.08,52.4
VBD_0006049,TN_001293,YouTube,English,253348,15589.27,23.6
VBD_0006050,TN_001293,Twitch,European,143233,8813.6,13.4
VBD_0006051,TN_001293,YouTube,Asian,131206,8073.5,12.2
VBD_0006052,TN_001294,YouTube,Indonesian,65004,962.82,32.8
VBD_0006053,TN_001294,TikTok Live,Southeast Asian,48170,713.48,24.3
VBD_0006054,TN_001294,YouTube,Vietnamese,37743,559.03,19.0
VBD_0006055,TN_001294,Twitch,English,27931,413.71,14.1
VBD_0006056,TN_001294,Facebook Gaming,Portuguese,8948,132.54,4.5
VBD_0006057,TN_001295,YouTube,Indonesian,27630,746.49,35.5
VBD_0006058,TN_001295,TikTok Live,Southeast Asian,17374,469.41,22.3
VBD_0006059,TN_001295,YouTube,Vietnamese,14591,394.23,18.8
VBD_0006060,TN_001295,Twitch,English,10534,284.62,13.5
VBD_0006061,TN_001295,Facebook Gaming,Portuguese,3215,86.86,4.1
VBD_0006062,TN_001296,Twitch,English,20902,607.64,36.0
VBD_0006063,TN_001296,YouTube,Vietnamese,13003,378.01,22.4
VBD_0006064,TN_001296,YouTube,Korean,11111,323.01,19.1
VBD_0006065,TN_001296,AfreecaTV / SOOP,Korean,5917,172.01,10.2
VBD_0006066,TN_001296,Twitch,Spanish,5268,153.15,9.1
VBD_0006067,TN_001297,Twitch,English,465157,33131.0,42.3
VBD_0006068,TN_001297,Twitch,Russian,220361,15695.34,20.1
VBD_0006069,TN_001297,YouTube,Portuguese,207410,14772.91,18.9
VBD_0006070,TN_001297,Twitch,Spanish,87486,6231.26,8.0
VBD_0006071,TN_001297,Chzzk / AfreecaTV,Korean,93766,6678.59,8.5
VBD_0006072,TN_001298,Twitch,English,561495,17482.45,33.1
VBD_0006073,TN_001298,YouTube,Vietnamese,384805,11981.11,22.7
VBD_0006074,TN_001298,YouTube,Korean,309616,9640.05,18.3
VBD_0006075,TN_001298,AfreecaTV / SOOP,Korean,215441,6707.88,12.7
VBD_0006076,TN_001298,Twitch,Spanish,185665,5780.78,11.0
VBD_0006077,TN_001299,Twitch,English,42257,486.09,49.9
VBD_0006078,TN_001299,YouTube,English,19722,226.87,23.3
VBD_0006079,TN_001299,Twitch,European,14338,164.94,16.9
VBD_0006080,TN_001299,YouTube,Asian,7493,86.2,8.9
VBD_0006081,TN_001300,YouTube,Indonesian,2044856,149496.63,37.6
VBD_0006082,TN_001300,TikTok Live,Southeast Asian,1371256,100250.66,25.2
VBD_0006083,TN_001300,YouTube,Vietnamese,1147419,83886.23,21.1
VBD_0006084,TN_001300,Twitch,English,771621,56412.16,14.2
VBD_0006085,TN_001300,Facebook Gaming,Portuguese,297677,21762.78,5.5
VBD_0006086,TN_001301,Twitch,English,706820,48670.12,52.2
VBD_0006087,TN_001301,YouTube,English,335345,23091.11,24.8
VBD_0006088,TN_001301,Twitch,European,225345,15516.8,16.7
VBD_0006089,TN_001301,YouTube,Asian,127966,8811.5,9.5
VBD_0006090,TN_001302,Twitch,English,133714,1579.23,45.1
VBD_0006091,TN_001302,Twitch,Russian,59542,703.22,20.1
VBD_0006092,TN_001302,YouTube,Portuguese,51472,607.92,17.4
VBD_0006093,TN_001302,Twitch,Spanish,35020,413.61,11.8
VBD_0006094,TN_001302,Chzzk / AfreecaTV,Korean,22111,261.15,7.5
VBD_0006095,TN_001303,Twitch,English,44538,876.81,47.9
VBD_0006096,TN_001303,YouTube,English,24456,481.47,26.3
VBD_0006097,TN_001303,Twitch,European,15065,296.59,16.2
VBD_0006098,TN_001303,YouTube,Asian,8022,157.93,8.6
VBD_0006099,TN_001304,YouTube,Indonesian,21947,514.94,34.9
VBD_0006100,TN_001304,TikTok Live,Southeast Asian,15359,360.36,24.4
VBD_0006101,TN_001304,YouTube,Vietnamese,12269,287.88,19.5
VBD_0006102,TN_001304,Twitch,English,8206,192.55,13.1
VBD_0006103,TN_001304,Facebook Gaming,Portuguese,3131,73.48,5.0
VBD_0006104,TN_001305,Twitch,English,68711,948.85,32.5
VBD_0006105,TN_001305,YouTube,Vietnamese,56886,785.55,26.9
VBD_0006106,TN_001305,YouTube,Korean,48241,666.18,22.8
VBD_0006107,TN_001305,AfreecaTV / SOOP,Korean,24603,339.76,11.6
VBD_0006108,TN_001305,Twitch,Spanish,21521,297.2,10.2
VBD_0006109,TN_001306,Twitch,English,39547,320.39,47.8
VBD_0006110,TN_001306,Twitch,Russian,15768,127.74,19.1
VBD_0006111,TN_001306,YouTube,Portuguese,16173,131.02,19.5
VBD_0006112,TN_001306,Twitch,Spanish,7515,60.89,9.1
VBD_0006113,TN_001306,Chzzk / AfreecaTV,Korean,4279,34.67,5.2
VBD_0006114,TN_001307,YouTube,Indonesian,921673,56208.12,33.6
VBD_0006115,TN_001307,TikTok Live,Southeast Asian,663940,40490.32,24.2
VBD_0006116,TN_001307,YouTube,Vietnamese,473939,28903.15,17.3
VBD_0006117,TN_001307,Twitch,English,438486,26741.06,16.0
VBD_0006118,TN_001307,Facebook Gaming,Portuguese,140604,8574.73,5.1
VBD_0006119,TN_001308,YouTube,Indonesian,106601,1061.16,34.0
VBD_0006120,TN_001308,TikTok Live,Southeast Asian,83568,831.88,26.7
VBD_0006121,TN_001308,YouTube,Vietnamese,55682,554.29,17.8
VBD_0006122,TN_001308,Twitch,English,42557,423.64,13.6
VBD_0006123,TN_001308,Facebook Gaming,Portuguese,14031,139.67,4.5
VBD_0006124,TN_001309,Twitch,English,724591,56669.55,36.7
VBD_0006125,TN_001309,YouTube,Vietnamese,441713,34545.97,22.4
VBD_0006126,TN_001309,YouTube,Korean,403709,31573.67,20.4
VBD_0006127,TN_001309,AfreecaTV / SOOP,Korean,232447,18179.44,11.8
VBD_0006128,TN_001309,Twitch,Spanish,116572,9117.0,5.9
VBD_0006129,TN_001310,Twitch,English,28485,544.75,49.0
VBD_0006130,TN_001310,YouTube,English,15211,290.9,26.2
VBD_0006131,TN_001310,Twitch,European,7940,151.86,13.7
VBD_0006132,TN_001310,YouTube,Asian,5627,107.61,9.7
VBD_0006133,TN_001311,Twitch,English,27583,471.45,48.2
VBD_0006134,TN_001311,YouTube,English,15441,263.91,27.0
VBD_0006135,TN_001311,Twitch,European,8978,153.46,15.7
VBD_0006136,TN_001311,YouTube,Asian,7134,121.95,12.5
VBD_0006137,TN_001312,YouTube,Indonesian,406967,26637.97,32.5
VBD_0006138,TN_001312,TikTok Live,Southeast Asian,342771,22436.05,27.4
VBD_0006139,TN_001312,YouTube,Vietnamese,265740,17393.99,21.2
VBD_0006140,TN_001312,Twitch,English,169990,11126.72,13.6
VBD_0006141,TN_001312,Facebook Gaming,Portuguese,93434,6115.7,7.5
VBD_0006142,TN_001313,YouTube,Indonesian,1019829,40083.1,34.1
VBD_0006143,TN_001313,TikTok Live,Southeast Asian,712804,28015.89,23.9
VBD_0006144,TN_001313,YouTube,Vietnamese,664379,26112.58,22.2
VBD_0006145,TN_001313,Twitch,English,515187,20248.8,17.2
