Tournament_ID,Tournament_Name,Game_ID,Year,Month,Start_Date,End_Date,Duration_Days,Tier,Tournament_Type,Organizer,Host_Country,Host_City,Host_Country_ISO,Prize_Pool_USD,Is_Crowdfunded,Peak_Viewers,Average_Viewers,Hours_Watched_Thousands,Air_Time_Hours,Winning_Team_ID,Prize_Per_Viewer_Ratio
TN_000687,Street Fighter 6 Tier Championship 2022,G_17,2022,8,2022-08-17,2022-08-24,7,Tier 4 (Regional / Qualifier),Online,Capcom,Online,Online,GLB,37332.31,0,123692,54789,2301.14,42,TM_00044,0.3018
TN_000688,Rainbow Six Siege Tier Championship 2013,G_09,2013,12,2013-12-07,2013-12-19,12,Tier 3 (B-Tier / Minor),Offline (LAN),BLAST,Poland,Katowice,POL,92485.7,0,193236,65819,5528.8,84,TM_00133,0.4786
TN_000689,PUBG Mobile Tier Championship 2018,G_05,2018,10,2018-10-23,2018-11-13,21,Tier 2 (A-Tier / Major),Offline (LAN),ESL FACEIT Group,Thailand,Bangkok,THA,284190.91,0,861171,346113,36341.86,105,TM_00024,0.33
TN_000690,CrossFire Tier Championship 2019,G_20,2019,7,2019-07-16,2019-07-25,9,Tier 3 (B-Tier / Minor),Offline (LAN),PGL,Saudi Arabia,Riyadh,SAU,36747.11,0,197817,55948,3524.72,63,TM_00150,0.1858
TN_000691,Rainbow Six Siege Tier Championship 2018,G_09,2018,6,2018-06-01,2018-06-07,6,Tier 4 (Regional / Qualifier),Online,PGL,Online,Online,GLB,15358.21,0,68466,22807,957.89,42,TM_00111,0.2243
TN_000692,Apex Legends Tier Championship 2022,G_12,2022,1,2022-01-03,2022-01-23,20,Tier 2 (A-Tier / Major),Offline (LAN),EA / Respawn,United Kingdom,London,GBR,271155.44,0,1007088,435847,69735.52,160,TM_00085,0.2692
TN_000693,Street Fighter 6 Tier Championship 2018,G_17,2018,6,2018-06-09,2018-07-05,26,Tier 2 (A-Tier / Major),Offline (LAN),Capcom,Germany,Cologne,DEU,316300.77,0,986467,441733,68910.35,156,TM_00041,0.3206
TN_000694,VALORANT Tier Championship 2016,G_04,2016,5,2016-05-04,2016-05-14,10,Tier 4 (Regional / Qualifier),Online,Riot Games,Online,Online,GLB,21758.8,0,2000,744,52.08,70,TM_00086,10.8794
TN_000695,Apex Legends Tier Championship 2021,G_12,2021,3,2021-03-19,2021-04-01,13,Tier 3 (B-Tier / Minor),Offline (LAN),PGL,China,Shanghai,CHN,26416.27,0,365246,145384,11339.95,78,TM_00107,0.0723
TN_000696,Tekken 8 Tier Championship 2018,G_16,2018,4,2018-04-26,2018-05-02,6,Tier 4 (Regional / Qualifier),Online,Bandai Namco,Online,Online,GLB,5874.91,0,108372,44050,1850.1,42,TM_00125,0.0542
TN_000697,Rainbow Six Siege Tier Championship 2014,G_09,2014,6,2014-06-28,2014-07-14,16,Tier 1 (S-Tier / Premier),Offline (LAN),ESL FACEIT Group,United States,Seattle,USA,1521854.98,0,2526640,730205,58416.4,80,TM_00084,0.6023
TN_000698,Teamfight Tactics Tier Championship 2023,G_19,2023,10,2023-10-02,2023-10-15,13,Tier 3 (B-Tier / Minor),Online,Garena,Online,Online,GLB,140316.77,0,239089,98433,6398.15,65,TM_00079,0.5869
TN_000699,Call of Duty: Warzone Tier Championship 2015,G_15,2015,6,2015-06-08,2015-07-12,34,Tier 1 (S-Tier / Premier),Offline (LAN),Activision,South Korea,Seoul,KOR,2478755.79,0,3790165,1696599,461474.93,272,TM_00093,0.654
TN_000700,Overwatch 2 Tier Championship 2024,G_11,2024,9,2024-09-09,2024-09-15,6,Tier 4 (Regional / Qualifier),Online,Blizzard,Online,Online,GLB,9366.62,0,80327,36012,1080.36,30,TM_00158,0.1166
TN_000701,Street Fighter 6 Tier Championship 2021,G_17,2021,3,2021-03-04,2021-03-30,26,Tier 2 (A-Tier / Major),Offline (LAN),Capcom,United States,Los Angeles,USA,435257.12,0,1293673,435062,90492.9,208,TM_00151,0.3365
TN_000702,PUBG Mobile Tier Championship 2018,G_05,2018,8,2018-08-08,2018-08-13,5,Tier 3 (B-Tier / Minor),Online,Krafton / Tencent,Online,Online,GLB,32471.96,0,320216,95221,2380.53,25,TM_00139,0.1014
TN_000703,Street Fighter 6 Tier Championship 2017,G_17,2017,5,2017-05-22,2017-05-30,8,Tier 3 (B-Tier / Minor),Online,Capcom,Online,Online,GLB,149614.49,0,133527,51776,3313.66,64,TM_00044,1.1205
TN_000704,Free Fire Tier Championship 2016,G_14,2016,6,2016-06-25,2016-07-19,24,Tier 1 (S-Tier / Premier),Offline (LAN),Garena,Saudi Arabia,Riyadh,SAU,604672.73,0,4267323,1796474,258692.26,144,TM_00148,0.1417
TN_000705,Arena of Valor Tier Championship 2014,G_06,2014,2,2014-02-06,2014-02-13,7,Tier 4 (Regional / Qualifier),Offline (LAN),PGL,Philippines,Manila,PHL,6390.38,0,45673,15652,876.51,56,TM_00117,0.1399
TN_000706,Street Fighter 6 Tier Championship 2023,G_17,2023,1,2023-01-08,2023-01-17,9,Tier 3 (B-Tier / Minor),Offline (LAN),PGL,France,Paris,FRA,31223.33,0,527554,190328,8564.76,45,TM_00091,0.0592
TN_000707,Mobile Legends: Bang Bang Tier Championship 2022,G_07,2022,12,2022-12-05,2022-12-15,10,Tier 3 (B-Tier / Minor),Online,Moonton,Online,Online,GLB,79953.71,0,541676,193632,13554.24,70,TM_00013,0.1476
TN_000708,Overwatch 2 Tier Championship 2016,G_11,2016,6,2016-06-17,2016-06-21,4,Tier 3 (B-Tier / Minor),Offline (LAN),Blizzard,Germany,Berlin,DEU,31764.05,0,149747,65202,1825.66,28,TM_00158,0.2121
TN_000709,Teamfight Tactics Tier Championship 2024,G_19,2024,8,2024-08-15,2024-08-18,3,Tier 3 (B-Tier / Minor),Online,Riot Games,Online,Online,GLB,48316.94,0,438841,194112,3494.02,18,TM_00099,0.1101
TN_000710,Call of Duty: Warzone Tier Championship 2017,G_15,2017,1,2017-01-15,2017-01-19,4,Tier 3 (B-Tier / Minor),Online,ESL FACEIT Group,Online,Online,GLB,42510.87,0,185142,82984,2323.55,28,TM_00090,0.2296
TN_000711,Teamfight Tactics Tier Championship 2017,G_19,2017,3,2017-03-08,2017-03-22,14,Tier 3 (B-Tier / Minor),Online,Moonton,Online,Online,GLB,77254.72,0,146246,57841,4048.87,70,TM_00079,0.5283
TN_000712,Dota 2 Tier Championship 2016,G_02,2016,3,2016-03-07,2016-03-21,14,Tier 3 (B-Tier / Minor),Offline (LAN),PGL,Philippines,Manila,PHL,106895.23,1,328937,137587,9631.09,70,TM_00003,0.325
TN_000713,Apex Legends Tier Championship 2012,G_12,2012,11,2012-11-26,2012-11-30,4,Tier 3 (B-Tier / Minor),Offline (LAN),EA / Respawn,Germany,Berlin,DEU,69839.48,0,92823,35956,1006.77,28,TM_00107,0.7524
TN_000714,StarCraft II Tier Championship 2024,G_13,2024,9,2024-09-26,2024-10-07,11,Tier 3 (B-Tier / Minor),Offline (LAN),Moonton,United States,Seattle,USA,114030.94,0,293808,122669,10794.87,88,TM_00036,0.3881
TN_000715,Overwatch 2 Tier Championship 2015,G_11,2015,12,2015-12-01,2016-01-02,32,Tier 2 (A-Tier / Major),Offline (LAN),Blizzard,Thailand,Bangkok,THA,193298.98,0,133496,42686,6829.76,160,TM_00113,1.448
TN_000716,Mobile Legends: Bang Bang Tier Championship 2024,G_07,2024,7,2024-07-04,2024-07-15,11,Tier 4 (Regional / Qualifier),Offline (LAN),Moonton,United States,Seattle,USA,8461.55,0,55536,20242,1781.3,88,TM_00168,0.1524
TN_000717,Tekken 8 Tier Championship 2023,G_16,2023,4,2023-04-18,2023-05-12,24,Tier 2 (A-Tier / Major),Offline (LAN),Bandai Namco,Thailand,Bangkok,THA,290194.35,0,1887330,682927,81951.24,120,TM_00162,0.1538
TN_000718,PUBG: Battlegrounds Tier Championship 2020,G_18,2020,12,2020-12-19,2020-12-27,8,Tier 3 (B-Tier / Minor),Online,Moonton,Online,Online,GLB,69713.88,0,203434,76970,4926.08,64,TM_00045,0.3427
TN_000719,Dota 2 Tier Championship 2014,G_02,2014,12,2014-12-16,2014-12-30,14,Tier 3 (B-Tier / Minor),Offline (LAN),Valve,Germany,Berlin,DEU,36497.9,1,130717,48324,3382.68,70,TM_00062,0.2792
TN_000720,StarCraft II Tier Championship 2025,G_13,2025,7,2025-07-18,2025-07-29,11,Tier 4 (Regional / Qualifier),Online,ESL FACEIT Group,Online,Online,GLB,14187.34,0,154488,66497,3657.34,55,TM_00082,0.0918
TN_000721,Street Fighter 6 Tier Championship 2017,G_17,2017,6,2017-06-08,2017-06-19,11,Tier 3 (B-Tier / Minor),Offline (LAN),Capcom,United Kingdom,London,GBR,86964.22,0,224444,69826,4608.52,66,TM_00091,0.3875
TN_000722,StarCraft II Tier Championship 2019,G_13,2019,2,2019-02-18,2019-02-27,9,Tier 3 (B-Tier / Minor),Online,Blizzard,Online,Online,GLB,25349.02,0,116958,43787,2364.5,54,TM_00082,0.2167
TN_000723,Apex Legends Tier Championship 2015,G_12,2015,9,2015-09-19,2015-10-08,19,Tier 2 (A-Tier / Major),Offline (LAN),EA / Respawn,United Kingdom,London,GBR,1202162.67,0,977181,348867,46399.31,133,TM_00107,1.2302
TN_000724,Tekken 8 Tier Championship 2022,G_16,2022,6,2022-06-10,2022-06-23,13,Tier 3 (B-Tier / Minor),Offline (LAN),Bandai Namco,China,Shanghai,CHN,114664.04,0,338225,143533,9329.65,65,TM_00094,0.339
TN_000725,Call of Duty: Warzone Tier Championship 2015,G_15,2015,9,2015-09-05,2015-09-10,5,Tier 4 (Regional / Qualifier),Online,Activision,Online,Online,GLB,36597.13,0,77852,34747,1389.88,40,TM_00093,0.4701
TN_000726,Rocket League Tier Championship 2013,G_10,2013,3,2013-03-01,2013-03-06,5,Tier 4 (Regional / Qualifier),Offline (LAN),Psyonix,China,Shanghai,CHN,14861.67,0,28711,11967,359.01,30,TM_00050,0.5176
TN_000727,Rocket League Tier Championship 2019,G_10,2019,10,2019-10-10,2019-11-13,34,Tier 1 (S-Tier / Premier),Offline (LAN),PGL,Germany,Cologne,DEU,2334065.62,0,4054268,1427366,291182.66,204,TM_00080,0.5757
TN_000728,Rainbow Six Siege Tier Championship 2018,G_09,2018,11,2018-11-05,2018-11-27,22,Tier 1 (S-Tier / Premier),Offline (LAN),ESL FACEIT Group,China,Shanghai,CHN,803783.12,0,3916832,1652193,254437.72,154,TM_00084,0.2052
TN_000729,VALORANT Tier Championship 2021,G_04,2021,5,2021-05-16,2021-05-23,7,Tier 3 (B-Tier / Minor),Online,Riot Games,Online,Online,GLB,296990.12,0,418830,127337,5348.15,42,TM_00143,0.7091
TN_000730,Tekken 8 Tier Championship 2023,G_16,2023,12,2023-12-05,2023-12-21,16,Tier 2 (A-Tier / Major),Offline (LAN),Bandai Namco,United States,Seattle,USA,189393.93,0,618013,198292,25381.38,128,TM_00061,0.3065
TN_000731,Call of Duty: Warzone Tier Championship 2015,G_15,2015,6,2015-06-19,2015-07-03,14,Tier 2 (A-Tier / Major),Offline (LAN),PGL,Poland,Katowice,POL,119398.62,0,1260248,422744,29592.08,70,TM_00067,0.0947
TN_000732,Rocket League Tier Championship 2018,G_10,2018,3,2018-03-02,2018-03-17,15,Tier 2 (A-Tier / Major),Offline (LAN),Psyonix,Poland,Katowice,POL,255327.8,0,1280708,363096,38125.08,105,TM_00124,0.1994
TN_000733,Call of Duty: Warzone Tier Championship 2014,G_15,2014,12,2014-12-23,2014-12-28,5,Tier 4 (Regional / Qualifier),Online,Activision,Online,Online,GLB,26479.78,0,28197,10976,329.28,30,TM_00067,0.9391
TN_000734,Apex Legends Tier Championship 2022,G_12,2022,3,2022-03-05,2022-03-15,10,Tier 3 (B-Tier / Minor),Offline (LAN),EA / Respawn,Saudi Arabia,Riyadh,SAU,166123.72,0,303467,91759,6423.13,70,TM_00085,0.5474
TN_000735,PUBG Mobile Tier Championship 2018,G_05,2018,3,2018-03-23,2018-04-13,21,Tier 1 (S-Tier / Premier),Offline (LAN),Krafton / Tencent,United States,Seattle,USA,5980337.23,0,6132070,2028083,298128.2,147,TM_00139,0.9753
TN_000736,Dota 2 Tier Championship 2017,G_02,2017,12,2017-12-07,2017-12-25,18,Tier 2 (A-Tier / Major),Offline (LAN),Moonton,China,Shanghai,CHN,418972.11,1,995761,307898,27710.82,90,TM_00004,0.4208
TN_000737,VALORANT Tier Championship 2022,G_04,2022,7,2022-07-11,2022-07-14,3,Tier 3 (B-Tier / Minor),Online,Garena,Online,Online,GLB,29888.17,0,243759,96722,2031.16,21,TM_00169,0.1226
TN_000738,Call of Duty: Warzone Tier Championship 2013,G_15,2013,7,2013-07-07,2013-07-10,3,Tier 3 (B-Tier / Minor),Online,ESL FACEIT Group,Online,Online,GLB,83218.86,0,32852,9754,204.83,21,TM_00051,2.5331
TN_000739,Rocket League Tier Championship 2020,G_10,2020,12,2020-12-26,2021-01-23,28,Tier 1 (S-Tier / Premier),Offline (LAN),Psyonix,France,Paris,FRA,2574973.71,0,3069669,1053609,236008.42,224,TM_00124,0.8388
TN_000740,Free Fire Tier Championship 2012,G_14,2012,8,2012-08-12,2012-08-24,12,Tier 4 (Regional / Qualifier),Offline (LAN),Garena,Indonesia,Jakarta,IDN,19188.53,0,50560,15019,901.14,60,TM_00137,0.3795
TN_000741,League of Legends Tier Championship 2015,G_01,2015,10,2015-10-18,2015-10-23,5,Tier 4 (Regional / Qualifier),Offline (LAN),ESL FACEIT Group,France,Paris,FRA,26655.75,0,49349,14892,372.3,25,TM_00018,0.5401
TN_000742,Apex Legends Tier Championship 2017,G_12,2017,11,2017-11-06,2017-11-18,12,Tier 4 (Regional / Qualifier),Online,EA / Respawn,Online,Online,GLB,20415.5,0,2000,717,43.02,60,TM_00152,10.2077
TN_000743,Teamfight Tactics Tier Championship 2023,G_19,2023,7,2023-07-22,2023-08-20,29,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,United States,Los Angeles,USA,281995.3,0,2076904,775093,157343.88,203,TM_00099,0.1358
TN_000744,Free Fire Tier Championship 2022,G_14,2022,7,2022-07-28,2022-08-16,19,Tier 1 (S-Tier / Premier),Offline (LAN),Moonton,China,Shanghai,CHN,10256221.41,0,6421054,1956165,223002.81,114,TM_00022,1.5973
TN_000745,Overwatch 2 Tier Championship 2017,G_11,2017,2,2017-02-26,2017-03-20,22,Tier 1 (S-Tier / Premier),Offline (LAN),PGL,South Korea,Seoul,KOR,6558588.04,0,2107438,932961,143675.99,154,TM_00158,3.1121
TN_000746,Call of Duty: Warzone Tier Championship 2015,G_15,2015,2,2015-02-20,2015-03-18,26,Tier 2 (A-Tier / Major),Offline (LAN),PGL,Indonesia,Jakarta,IDN,521840.09,0,902170,270052,42128.11,156,TM_00051,0.5784
TN_000747,League of Legends Tier Championship 2022,G_01,2022,10,2022-10-03,2022-10-20,17,Tier 1 (S-Tier / Premier),Offline (LAN),Riot Games,Poland,Katowice,POL,1483152.63,0,7101936,2195129,298537.54,136,TM_00023,0.2088
TN_000748,PUBG Mobile Tier Championship 2022,G_05,2022,8,2022-08-01,2022-08-26,25,Tier 2 (A-Tier / Major),Offline (LAN),Krafton / Tencent,China,Shanghai,CHN,236980.48,0,1565955,521000,104200.0,200,TM_00139,0.1513
TN_000749,Call of Duty: Warzone Tier Championship 2022,G_15,2022,9,2022-09-12,2022-09-21,9,Tier 3 (B-Tier / Minor),Offline (LAN),Garena,Philippines,Manila,PHL,275815.63,0,376997,145533,6548.98,45,TM_00051,0.7316
TN_000750,Arena of Valor Tier Championship 2020,G_06,2020,7,2020-07-08,2020-07-13,5,Tier 4 (Regional / Qualifier),Offline (LAN),Tencent / Garena,Indonesia,Jakarta,IDN,16586.68,0,98784,42027,1050.67,25,TM_00012,0.1679
TN_000751,PUBG: Battlegrounds Tier Championship 2022,G_18,2022,10,2022-10-17,2022-11-11,25,Tier 2 (A-Tier / Major),Offline (LAN),Krafton,Indonesia,Jakarta,IDN,207848.85,0,1303037,576741,100929.68,175,TM_00163,0.1595
TN_000752,Teamfight Tactics Tier Championship 2024,G_19,2024,1,2024-01-10,2024-01-22,12,Tier 3 (B-Tier / Minor),Online,Riot Games,Online,Online,GLB,57437.02,0,270595,119636,10049.42,84,TM_00153,0.2123
TN_000753,Street Fighter 6 Tier Championship 2021,G_17,2021,5,2021-05-10,2021-05-23,13,Tier 3 (B-Tier / Minor),Online,ESL FACEIT Group,Online,Online,GLB,214935.45,0,444289,126771,13184.18,104,TM_00149,0.4838
TN_000754,Arena of Valor Tier Championship 2018,G_06,2018,7,2018-07-13,2018-08-17,35,Tier 1 (S-Tier / Premier),Offline (LAN),BLAST,Poland,Katowice,POL,1975239.81,0,4844786,2030534,426412.14,210,TM_00064,0.4077
TN_000755,League of Legends Tier Championship 2025,G_01,2025,12,2025-12-08,2026-01-02,25,Tier 2 (A-Tier / Major),Offline (LAN),ESL FACEIT Group,Philippines,Manila,PHL,334667.07,0,2104793,904967,158369.23,175,TM_00020,0.159
TN_000756,Arena of Valor Tier Championship 2015,G_06,2015,11,2015-11-20,2015-11-29,9,Tier 4 (Regional / Qualifier),Online,Tencent / Garena,Online,Online,GLB,5819.94,0,54446,18924,1021.9,54,TM_00130,0.1069
TN_000757,PUBG: Battlegrounds Tier Championship 2022,G_18,2022,8,2022-08-07,2022-08-12,5,Tier 3 (B-Tier / Minor),Online,Krafton,Online,Online,GLB,53588.76,0,511307,145195,4355.85,30,TM_00095,0.1048
TN_000758,League of Legends Tier Championship 2017,G_01,2017,7,2017-07-05,2017-07-22,17,Tier 2 (A-Tier / Major),Offline (LAN),ESL FACEIT Group,Philippines,Manila,PHL,209131.08,0,1411864,493809,58763.27,119,TM_00010,0.1481
TN_000759,Teamfight Tactics Tier Championship 2019,G_19,2019,3,2019-03-09,2019-03-15,6,Tier 3 (B-Tier / Minor),Online,Riot Games,Online,Online,GLB,119802.91,0,41512,17360,833.28,48,TM_00099,2.886
TN_000760,Fortnite Tier Championship 2013,G_08,2013,11,2013-11-05,2013-11-19,14,Tier 4 (Regional / Qualifier),Online,Epic Games,Online,Online,GLB,52889.83,0,38004,16537,1620.63,98,TM_00037,1.3917
TN_000761,Rainbow Six Siege Tier Championship 2013,G_09,2013,11,2013-11-18,2013-11-25,7,Tier 3 (B-Tier / Minor),Offline (LAN),Ubisoft,Singapore,Singapore,SGP,41990.61,0,76202,21621,908.08,42,TM_00057,0.551
TN_000762,Rainbow Six Siege Tier Championship 2022,G_09,2022,2,2022-02-22,2022-03-25,31,Tier 2 (A-Tier / Major),Offline (LAN),Ubisoft,China,Shanghai,CHN,146580.69,0,1231446,445334,110442.83,248,TM_00123,0.119
TN_000763,Call of Duty: Warzone Tier Championship 2013,G_15,2013,10,2013-10-22,2013-11-24,33,Tier 2 (A-Tier / Major),Offline (LAN),Activision,United States,Seattle,USA,547126.95,0,490066,138226,36491.66,264,TM_00090,1.1164
TN_000764,Tekken 8 Tier Championship 2014,G_16,2014,3,2014-03-21,2014-04-04,14,Tier 4 (Regional / Qualifier),Offline (LAN),BLAST,France,Paris,FRA,15238.36,0,41627,16651,1165.57,70,TM_00094,0.3661
TN_000765,Call of Duty: Warzone Tier Championship 2022,G_15,2022,11,2022-11-20,2022-12-02,12,Tier 3 (B-Tier / Minor),Online,Activision,Online,Online,GLB,30707.44,0,417003,180439,17322.14,96,TM_00093,0.0736
TN_000766,CrossFire Tier Championship 2016,G_20,2016,5,2016-05-08,2016-05-14,6,Tier 3 (B-Tier / Minor),Online,Moonton,Online,Online,GLB,166223.07,0,220377,96316,4045.27,42,TM_00150,0.7543
TN_000767,CrossFire Tier Championship 2013,G_20,2013,4,2013-04-05,2013-05-03,28,Tier 2 (A-Tier / Major),Offline (LAN),PGL,Vietnam,Ho Chi Minh City,VNM,110268.3,0,639911,233644,45794.22,196,TM_00156,0.1723
TN_000768,Rocket League Tier Championship 2016,G_10,2016,11,2016-11-02,2016-11-10,8,Tier 4 (Regional / Qualifier),Online,Psyonix,Online,Online,GLB,19545.21,0,59315,21877,1050.1,48,TM_00115,0.3295
TN_000769,Fortnite Tier Championship 2018,G_08,2018,4,2018-04-08,2018-04-14,6,Tier 3 (B-Tier / Minor),Offline (LAN),Epic Games,Vietnam,Hanoi,VNM,44878.2,0,164449,52997,1589.91,30,TM_00066,0.2729
TN_000770,Counter-Strike 2 Tier Championship 2017,G_03,2017,12,2017-12-08,2017-12-12,4,Tier 4 (Regional / Qualifier),Online,ESL FACEIT Group,Online,Online,GLB,27604.58,0,50929,20431,572.07,28,TM_00039,0.542
TN_000771,League of Legends Tier Championship 2019,G_01,2019,11,2019-11-17,2019-11-27,10,Tier 3 (B-Tier / Minor),Online,Riot Games,Online,Online,GLB,86015.03,0,131140,56727,4538.16,80,TM_00008,0.6559
TN_000772,Rainbow Six Siege Tier Championship 2025,G_09,2025,1,2025-01-12,2025-01-20,8,Tier 3 (B-Tier / Minor),Offline (LAN),Ubisoft,Vietnam,Hanoi,VNM,236295.87,0,192776,76374,4887.94,64,TM_00111,1.2258
TN_000773,Dota 2 Tier Championship 2023,G_02,2023,12,2023-12-13,2023-12-27,14,Tier 3 (B-Tier / Minor),Online,Valve,Online,Online,GLB,28594.55,1,171824,51012,4999.18,98,TM_00098,0.1664
TN_000774,StarCraft II Tier Championship 2016,G_13,2016,8,2016-08-11,2016-08-20,9,Tier 3 (B-Tier / Minor),Offline (LAN),Blizzard,Saudi Arabia,Riyadh,SAU,130377.23,0,151835,61662,3884.71,63,TM_00177,0.8587
TN_000775,StarCraft II Tier Championship 2014,G_13,2014,12,2014-12-25,2015-01-14,20,Tier 2 (A-Tier / Major),Offline (LAN),Blizzard,Singapore,Singapore,SGP,416747.72,0,756986,240264,33636.96,140,TM_00132,0.5505
TN_000776,Apex Legends Tier Championship 2023,G_12,2023,4,2023-04-14,2023-04-22,8,Tier 3 (B-Tier / Minor),Online,Moonton,Online,Online,GLB,81065.34,0,471326,197476,12638.46,64,TM_00107,0.172
TN_000777,Rocket League Tier Championship 2019,G_10,2019,5,2019-05-13,2019-06-15,33,Tier 2 (A-Tier / Major),Offline (LAN),Psyonix,Indonesia,Jakarta,IDN,191417.96,0,1293755,562626,148533.26,264,TM_00100,0.148
TN_000778,Arena of Valor Tier Championship 2018,G_06,2018,2,2018-02-14,2018-02-21,7,Tier 3 (B-Tier / Minor),Offline (LAN),Tencent / Garena,Poland,Katowice,POL,96160.18,0,208805,58917,2474.51,42,TM_00031,0.4605
TN_000779,PUBG Mobile Tier Championship 2018,G_05,2018,2,2018-02-06,2018-02-14,8,Tier 3 (B-Tier / Minor),Online,Krafton / Tencent,Online,Online,GLB,124835.59,0,165585,50495,2827.72,56,TM_00048,0.7539
TN_000780,Counter-Strike 2 Tier Championship 2019,G_03,2019,6,2019-06-01,2019-06-13,12,Tier 4 (Regional / Qualifier),Offline (LAN),Valve,South Korea,Seoul,KOR,17213.85,0,99020,27862,2340.41,84,TM_00144,0.1738
TN_000781,StarCraft II Tier Championship 2025,G_13,2025,10,2025-10-10,2025-10-21,11,Tier 4 (Regional / Qualifier),Online,Blizzard,Online,Online,GLB,13832.04,0,128826,36966,2033.13,55,TM_00177,0.1074
TN_000782,Overwatch 2 Tier Championship 2012,G_11,2012,6,2012-06-06,2012-06-18,12,Tier 3 (B-Tier / Minor),Offline (LAN),Blizzard,Indonesia,Jakarta,IDN,36927.05,0,166256,56186,4045.39,72,TM_00110,0.2221
TN_000783,League of Legends Tier Championship 2025,G_01,2025,6,2025-06-26,2025-07-04,8,Tier 4 (Regional / Qualifier),Online,Moonton,Online,Online,GLB,15333.1,0,122226,53226,3406.46,64,TM_00001,0.1254
TN_000784,Call of Duty: Warzone Tier Championship 2018,G_15,2018,7,2018-07-10,2018-07-29,19,Tier 2 (A-Tier / Major),Offline (LAN),Activision,Saudi Arabia,Riyadh,SAU,889314.35,0,948279,375999,35719.9,95,TM_00058,0.9378
TN_000785,Fortnite Tier Championship 2017,G_08,2017,4,2017-04-01,2017-04-08,7,Tier 4 (Regional / Qualifier),Offline (LAN),Epic Games,Saudi Arabia,Riyadh,SAU,15898.96,0,69352,26456,1111.15,42,TM_00171,0.2293
TN_000786,PUBG: Battlegrounds Tier Championship 2022,G_18,2022,4,2022-04-12,2022-04-19,7,Tier 3 (B-Tier / Minor),Offline (LAN),Krafton,United States,Seattle,USA,112682.56,0,352476,115017,4830.71,42,TM_00095,0.3197
TN_000787,PUBG: Battlegrounds Tier Championship 2022,G_18,2022,7,2022-07-04,2022-07-11,7,Tier 3 (B-Tier / Minor),Online,Krafton,Online,Online,GLB,43300.94,0,308046,122926,4302.41,35,TM_00045,0.1406
TN_000788,Mobile Legends: Bang Bang Tier Championship 2014,G_07,2014,11,2014-11-09,2014-11-30,21,Tier 2 (A-Tier / Major),Offline (LAN),PGL,Poland,Katowice,POL,492525.97,0,554395,219906,36944.21,168,TM_00014,0.8884
TN_000789,Call of Duty: Warzone Tier Championship 2020,G_15,2020,2,2020-02-10,2020-02-18,8,Tier 3 (B-Tier / Minor),Online,BLAST,Online,Online,GLB,399298.79,0,108706,35202,1689.7,48,TM_00131,3.6732
TN_000790,Street Fighter 6 Tier Championship 2018,G_17,2018,12,2018-12-26,2019-01-05,10,Tier 3 (B-Tier / Minor),Offline (LAN),Capcom,China,Shanghai,CHN,174051.53,0,341627,110787,8862.96,80,TM_00154,0.5095
TN_000791,Call of Duty: Warzone Tier Championship 2018,G_15,2018,4,2018-04-22,2018-05-02,10,Tier 3 (B-Tier / Minor),Online,Activision,Online,Online,GLB,64771.58,0,159449,59639,3578.34,60,TM_00093,0.4062
TN_000792,Rainbow Six Siege Tier Championship 2018,G_09,2018,2,2018-02-22,2018-03-08,14,Tier 2 (A-Tier / Major),Offline (LAN),Ubisoft,South Korea,Seoul,KOR,658797.67,0,1021879,413214,28924.98,70,TM_00057,0.6447
TN_000793,Overwatch 2 Tier Championship 2020,G_11,2020,8,2020-08-17,2020-09-05,19,Tier 2 (A-Tier / Major),Offline (LAN),PGL,Thailand,Bangkok,THA,408358.07,0,1134435,377623,35874.18,95,TM_00113,0.36
