Tournament_ID,Tournament_Name,Game_ID,Year,Month,Start_Date,End_Date,Duration_Days,Tier,Tournament_Type,Organizer,Host_Country,Host_City,Host_Country_ISO,Prize_Pool_USD,Is_Crowdfunded,Peak_Viewers,Average_Viewers,Hours_Watched_Thousands,Air_Time_Hours,Winning_Team_ID,Prize_Per_Viewer_Ratio,Prize_Pool_Cleaned,Prize_Pool_Capped,Audience_Retention_Rate,Daily_Hours_Watched
TN_000498,Overwatch 2 Tier Championship 2019,G_11,2019,10,2019-10-09,2019-11-13,35,Tier 2 (A-Tier / Major),Offline (LAN),ESL FACEIT Group,Singapore,Singapore,SGP,150451.0,0,905286,264895,46356.62,175,TM_00147,0.1662,150451.0,150451.0,29.26,1324474.86
TN_000499,Fortnite Tier Championship 2020,G_08,2020,2,2020-02-20,2020-03-24,33,Tier 2 (A-Tier / Major),Offline (LAN),Epic Games,Germany,Cologne,DEU,634682.16,0,1538309,520087,102977.23,198,TM_00034,0.4126,634682.16,634682.16,33.81,3120522.12
TN_000500,Dota 2 Tier Championship 2017,G_02,2017,1,2017-01-28,2017-02-10,13,Tier 3 (B-Tier / Minor),Online,Garena,Online,Online,GLB,48736.92,1,232282,69022,6281.0,91,TM_00098,0.2098,48736.92,48736.92,29.71,483153.85
TN_000501,Fortnite Tier Championship 2022,G_08,2022,4,2022-04-23,2022-05-02,9,Tier 3 (B-Tier / Minor),Online,ESL FACEIT Group,Online,Online,GLB,209701.72,0,341658,127471,8030.67,63,TM_00034,0.6138,209701.72,209701.72,37.31,892296.67
TN_000502,League of Legends Tier Championship 2014,G_01,2014,2,2014-02-03,2014-02-19,16,Tier 1 (S-Tier / Premier),Offline (LAN),Riot Games,United Kingdom,London,GBR,1942542.18,0,2191667,819412,104884.74,128,TM_00020,0.8863,1942542.18,852341.4587500001,37.39,6555296.25
TN_000503,Apex Legends Tier Championship 2019,G_12,2019,11,2019-11-24,2019-12-15,21,Tier 2 (A-Tier / Major),Offline (LAN),Moonton,China,Shanghai,CHN,448387.47,0,1367596,601616,101071.49,168,TM_00038,0.3279,448387.47,448387.47,43.99,4812928.1
TN_000504,Call of Duty: Warzone Tier Championship 2016,G_15,2016,4,2016-04-14,2016-05-05,21,Tier 2 (A-Tier / Major),Offline (LAN),Activision,Singapore,Singapore,SGP,393634.77,0,1002662,447284,75143.71,168,TM_00058,0.3926,393634.77,393634.77,44.61,3578271.9
TN_000505,Free Fire Tier Championship 2015,G_14,2015,12,2015-12-21,2015-12-25,4,Tier 4 (Regional / Qualifier),Offline (LAN),Garena,Germany,Cologne,DEU,27106.7,0,35613,12069,337.93,28,TM_00126,0.7611,27106.7,27106.7,33.89,84482.5
TN_000506,Tekken 8 Tier Championship 2018,G_16,2018,6,2018-06-12,2018-06-24,12,Tier 3 (B-Tier / Minor),Online,ESL FACEIT Group,Online,Online,GLB,125840.59,0,398347,126950,12187.2,96,TM_00094,0.3159,125840.59,125840.59,31.87,1015600.0
TN_000507,Arena of Valor Tier Championship 2014,G_06,2014,8,2014-08-01,2014-08-15,14,Tier 2 (A-Tier / Major),Offline (LAN),Tencent / Garena,China,Shanghai,CHN,379812.6,0,743905,298320,29235.36,98,TM_00012,0.5106,379812.6,379812.6,40.1,2088240.0
TN_000508,League of Legends Tier Championship 2023,G_01,2023,3,2023-03-10,2023-03-15,5,Tier 4 (Regional / Qualifier),Offline (LAN),ESL FACEIT Group,Vietnam,Hanoi,VNM,5605.06,0,84134,31614,1106.49,35,TM_00020,0.0666,5605.06,5605.06,37.58,221298.0
TN_000509,Apex Legends Tier Championship 2023,G_12,2023,7,2023-07-13,2023-07-26,13,Tier 3 (B-Tier / Minor),Online,EA / Respawn,Online,Online,GLB,104029.46,0,297491,101461,9232.95,91,TM_00085,0.3497,104029.46,104029.46,34.11,710226.92
TN_000510,Dota 2 Tier Championship 2023,G_02,2023,12,2023-12-28,2024-01-06,9,Tier 4 (Regional / Qualifier),Offline (LAN),Valve,Philippines,Manila,PHL,17135.96,1,107557,36684,2641.25,72,TM_00029,0.1593,17135.96,17135.96,34.11,293472.22
TN_000511,PUBG: Battlegrounds Tier Championship 2018,G_18,2018,7,2018-07-02,2018-07-10,8,Tier 3 (B-Tier / Minor),Online,Garena,Online,Online,GLB,76231.33,0,281942,83764,4690.78,56,TM_00045,0.2704,76231.33,76231.33,29.71,586347.5
TN_000512,PUBG Mobile Tier Championship 2025,G_05,2025,3,2025-03-01,2025-03-09,8,Tier 4 (Regional / Qualifier),Offline (LAN),Krafton / Tencent,Vietnam,Ho Chi Minh City,VNM,16030.77,0,165939,62165,3978.56,64,TM_00024,0.0966,16030.77,16030.77,37.46,497320.0
TN_000513,StarCraft II Tier Championship 2018,G_13,2018,6,2018-06-16,2018-06-26,10,Tier 4 (Regional / Qualifier),Online,BLAST,Online,Online,GLB,13506.76,0,88628,29207,1460.35,50,TM_00155,0.1524,13506.76,13506.76,32.95,146035.0
TN_000514,Free Fire Tier Championship 2024,G_14,2024,10,2024-10-15,2024-10-22,7,Tier 3 (B-Tier / Minor),Online,Garena,Online,Online,GLB,43378.97,0,96131,39257,1923.59,49,TM_00043,0.4512,43378.97,43378.97,40.84,274798.57
TN_000515,PUBG: Battlegrounds Tier Championship 2017,G_18,2017,4,2017-04-07,2017-04-16,9,Tier 4 (Regional / Qualifier),Offline (LAN),PGL,South Korea,Seoul,KOR,42649.92,0,68403,25832,1394.93,54,TM_00071,0.6235,42649.92,42649.92,37.76,154992.22
TN_000516,League of Legends Tier Championship 2018,G_01,2018,6,2018-06-09,2018-06-18,9,Tier 3 (B-Tier / Minor),Online,Riot Games,Online,Online,GLB,73133.32,0,316102,132437,9535.46,72,TM_00020,0.2314,73133.32,73133.32,41.9,1059495.56
TN_000517,Overwatch 2 Tier Championship 2017,G_11,2017,3,2017-03-28,2017-04-24,27,Tier 2 (A-Tier / Major),Offline (LAN),BLAST,Germany,Berlin,DEU,552983.7,0,1337290,477297,90209.13,189,TM_00110,0.4135,552983.7,552983.7,35.69,3341078.89
TN_000518,PUBG: Battlegrounds Tier Championship 2020,G_18,2020,1,2020-01-04,2020-01-17,13,Tier 4 (Regional / Qualifier),Offline (LAN),BLAST,Indonesia,Jakarta,IDN,16728.17,0,158128,67141,6109.83,91,TM_00163,0.1058,16728.17,16728.17,42.46,469986.92
TN_000519,Overwatch 2 Tier Championship 2012,G_11,2012,4,2012-04-02,2012-04-16,14,Tier 4 (Regional / Qualifier),Offline (LAN),Garena,South Korea,Seoul,KOR,28369.36,0,29494,11093,931.81,84,TM_00096,0.9619,28369.36,28369.36,37.61,66557.86
TN_000520,League of Legends Tier Championship 2021,G_01,2021,3,2021-03-04,2021-03-22,18,Tier 1 (S-Tier / Premier),Offline (LAN),Riot Games,Germany,Berlin,DEU,1253719.66,0,4619523,1666946,210035.2,126,TM_00010,0.2714,1253719.66,852341.4587500001,36.08,11668622.22
TN_000521,Teamfight Tactics Tier Championship 2022,G_19,2022,3,2022-03-25,2022-04-03,9,Tier 3 (B-Tier / Minor),Offline (LAN),Garena,Saudi Arabia,Riyadh,SAU,62114.38,0,204349,65766,4735.15,72,TM_00063,0.304,62114.38,62114.38,32.18,526127.78
TN_000522,Tekken 8 Tier Championship 2016,G_16,2016,5,2016-05-13,2016-05-21,8,Tier 4 (Regional / Qualifier),Offline (LAN),Bandai Namco,Germany,Cologne,DEU,10845.95,0,92362,31456,1258.24,40,TM_00160,0.1174,10845.95,10845.95,34.06,157280.0
TN_000523,StarCraft II Tier Championship 2017,G_13,2017,7,2017-07-01,2017-07-05,4,Tier 4 (Regional / Qualifier),Online,ESL FACEIT Group,Online,Online,GLB,21673.96,0,43777,15824,379.78,24,TM_00173,0.4951,21673.96,21673.96,36.15,94945.0
TN_000524,StarCraft II Tier Championship 2021,G_13,2021,5,2021-05-23,2021-05-27,4,Tier 3 (B-Tier / Minor),Online,Blizzard,Online,Online,GLB,449713.91,0,255450,112252,2245.04,20,TM_00036,1.7605,449713.91,449713.91,43.94,561260.0
TN_000525,PUBG: Battlegrounds Tier Championship 2017,G_18,2017,6,2017-06-28,2017-07-29,31,Tier 2 (A-Tier / Major),Offline (LAN),Moonton,Vietnam,Hanoi,VNM,962285.98,0,999814,380757,94427.74,248,TM_00174,0.9625,962285.98,852341.4587500001,38.08,3046056.13
TN_000526,League of Legends Tier Championship 2018,G_01,2018,1,2018-01-01,2018-01-18,17,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,South Korea,Seoul,KOR,808637.62,0,657894,288150,39188.4,136,TM_00023,1.2291,808637.62,808637.62,43.8,2305200.0
TN_000527,Rocket League Tier Championship 2019,G_10,2019,10,2019-10-17,2019-11-15,29,Tier 1 (S-Tier / Premier),Offline (LAN),Garena,Indonesia,Jakarta,IDN,2237196.4,0,4806364,1525343,265409.68,174,TM_00124,0.4655,2237196.4,852341.4587500001,31.74,9152057.93
TN_000528,PUBG: Battlegrounds Tier Championship 2019,G_18,2019,4,2019-04-28,2019-05-17,19,Tier 1 (S-Tier / Premier),Offline (LAN),Moonton,United States,Los Angeles,USA,619395.98,0,2610918,922957,122753.28,133,TM_00077,0.2372,619395.98,619395.98,35.35,6460698.95
TN_000529,Overwatch 2 Tier Championship 2022,G_11,2022,8,2022-08-26,2022-08-29,3,Tier 3 (B-Tier / Minor),Online,Blizzard,Online,Online,GLB,169634.52,0,153826,47888,1005.65,21,TM_00096,1.1028,169634.52,169634.52,31.13,335216.67
TN_000530,CrossFire Tier Championship 2022,G_20,2022,8,2022-08-05,2022-08-27,22,Tier 1 (S-Tier / Premier),Offline (LAN),Smilegate,Philippines,Manila,PHL,1170762.73,0,4953467,1856450,245051.4,132,TM_00165,0.2364,1170762.73,852341.4587500001,37.48,11138700.0
TN_000531,VALORANT Tier Championship 2021,G_04,2021,11,2021-11-26,2021-12-05,9,Tier 3 (B-Tier / Minor),Online,Riot Games,Online,Online,GLB,239945.4,0,77015,27581,1241.14,45,TM_00169,3.1156,239945.4,239945.4,35.81,137904.44
TN_000532,PUBG Mobile Tier Championship 2024,G_05,2024,3,2024-03-24,2024-03-29,5,Tier 4 (Regional / Qualifier),Offline (LAN),ESL FACEIT Group,United States,Seattle,USA,19262.61,0,103332,44093,1322.79,30,TM_00048,0.1864,19262.61,19262.61,42.67,264558.0
TN_000533,Mobile Legends: Bang Bang Tier Championship 2022,G_07,2022,9,2022-09-09,2022-10-08,29,Tier 2 (A-Tier / Major),Offline (LAN),Moonton,France,Paris,FRA,343795.64,0,1254707,536425,108894.27,203,TM_00087,0.274,343795.64,343795.64,42.75,3754974.83
TN_000534,Apex Legends Tier Championship 2024,G_12,2024,4,2024-04-14,2024-04-28,14,Tier 4 (Regional / Qualifier),Offline (LAN),EA / Respawn,Thailand,Bangkok,THA,8952.26,0,116833,48863,5472.66,112,TM_00152,0.0766,8952.26,8952.26,41.82,390904.29
TN_000535,Counter-Strike 2 Tier Championship 2020,G_03,2020,9,2020-09-02,2020-10-03,31,Tier 2 (A-Tier / Major),Offline (LAN),Valve,Saudi Arabia,Riyadh,SAU,329593.3,0,1017081,330870,71798.79,217,TM_00047,0.3241,329593.3,329593.3,32.53,2316090.0
TN_000536,Teamfight Tactics Tier Championship 2015,G_19,2015,11,2015-11-06,2015-11-13,7,Tier 3 (B-Tier / Minor),Offline (LAN),Riot Games,Thailand,Bangkok,THA,63755.49,0,29301,12044,505.85,42,TM_00121,2.1759,63755.49,63755.49,41.1,72264.29
TN_000537,CrossFire Tier Championship 2018,G_20,2018,5,2018-05-05,2018-05-09,4,Tier 4 (Regional / Qualifier),Online,Moonton,Online,Online,GLB,10852.4,0,134733,39227,941.45,24,TM_00120,0.0805,10852.4,10852.4,29.11,235362.5
TN_000538,CrossFire Tier Championship 2022,G_20,2022,9,2022-09-11,2022-10-06,25,Tier 2 (A-Tier / Major),Offline (LAN),Smilegate,Vietnam,Hanoi,VNM,112227.38,0,1319549,589885,103229.88,175,TM_00150,0.085,112227.38,112227.38,44.7,4129195.2
TN_000539,Free Fire Tier Championship 2023,G_14,2023,1,2023-01-02,2023-01-24,22,Tier 2 (A-Tier / Major),Offline (LAN),BLAST,Philippines,Manila,PHL,145145.89,0,1500708,623362,95997.75,154,TM_00101,0.0967,145145.89,145145.89,41.54,4363534.09
TN_000540,League of Legends Tier Championship 2022,G_01,2022,5,2022-05-21,2022-05-31,10,Tier 4 (Regional / Qualifier),Online,BLAST,Online,Online,GLB,74666.38,0,115723,51763,3105.78,60,TM_00020,0.6452,74666.38,74666.38,44.73,310578.0
TN_000541,Arena of Valor Tier Championship 2024,G_06,2024,4,2024-04-28,2024-05-02,4,Tier 4 (Regional / Qualifier),Offline (LAN),PGL,United States,Los Angeles,USA,33458.04,0,99355,28898,693.55,24,TM_00117,0.3368,33458.04,33458.04,29.09,173387.5
TN_000542,League of Legends Tier Championship 2015,G_01,2015,3,2015-03-23,2015-04-02,10,Tier 4 (Regional / Qualifier),Online,BLAST,Online,Online,GLB,15392.94,0,31309,13586,1086.88,80,TM_00010,0.4916,15392.94,15392.94,43.39,108688.0
TN_000543,Dota 2 Tier Championship 2015,G_02,2015,11,2015-11-20,2015-12-18,28,Tier 2 (A-Tier / Major),Offline (LAN),Garena,United States,Los Angeles,USA,502906.42,1,689858,258523,57909.15,224,TM_00098,0.729,502906.42,502906.42,37.47,2068183.93
TN_000544,PUBG Mobile Tier Championship 2023,G_05,2023,4,2023-04-08,2023-05-12,34,Tier 2 (A-Tier / Major),Offline (LAN),PGL,Vietnam,Ho Chi Minh City,VNM,478642.25,0,763516,299637,81501.26,272,TM_00048,0.6269,478642.25,478642.25,39.24,2397095.88
TN_000545,Mobile Legends: Bang Bang Tier Championship 2022,G_07,2022,3,2022-03-01,2022-03-07,6,Tier 3 (B-Tier / Minor),Online,Moonton,Online,Online,GLB,127802.66,0,127559,54210,2602.08,48,TM_00168,1.0019,127802.66,127802.66,42.5,433680.0
TN_000546,Rocket League Tier Championship 2020,G_10,2020,11,2020-11-06,2020-11-16,10,Tier 3 (B-Tier / Minor),Offline (LAN),Psyonix,United States,Los Angeles,USA,176512.77,0,164754,69760,4883.2,70,TM_00100,1.0714,176512.77,176512.77,42.34,488320.0
TN_000547,Mobile Legends: Bang Bang Tier Championship 2013,G_07,2013,12,2013-12-01,2013-12-17,16,Tier 1 (S-Tier / Premier),Offline (LAN),Moonton,China,Shanghai,CHN,1208947.9,0,1760479,727969,93180.03,128,TM_00054,0.6867,1208947.9,852341.4587500001,41.35,5823751.88
TN_000548,Teamfight Tactics Tier Championship 2014,G_19,2014,4,2014-04-27,2014-05-19,22,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,China,Shanghai,CHN,156375.7,0,649875,254528,39197.31,154,TM_00063,0.2406,156375.7,156375.7,39.17,1781695.91
TN_000549,PUBG Mobile Tier Championship 2015,G_05,2015,12,2015-12-21,2015-12-27,6,Tier 4 (Regional / Qualifier),Online,Krafton / Tencent,Online,Online,GLB,8053.76,0,19365,8256,247.68,30,TM_00139,0.4159,8053.76,8053.76,42.63,41280.0
TN_000550,Mobile Legends: Bang Bang Tier Championship 2022,G_07,2022,7,2022-07-20,2022-08-13,24,Tier 2 (A-Tier / Major),Offline (LAN),Moonton,France,Paris,FRA,223349.51,0,1004600,412540,59405.76,144,TM_00014,0.2223,223349.51,223349.51,41.07,2475240.0
TN_000551,CrossFire Tier Championship 2022,G_20,2022,5,2022-05-20,2022-05-26,6,Tier 3 (B-Tier / Minor),Online,BLAST,Online,Online,GLB,65326.68,0,194931,58665,2111.94,36,TM_00120,0.3351,65326.68,65326.68,30.1,351990.0
TN_000552,League of Legends Tier Championship 2023,G_01,2023,5,2023-05-01,2023-06-04,34,Tier 2 (A-Tier / Major),Offline (LAN),ESL FACEIT Group,China,Shanghai,CHN,507216.4,0,968820,434800,73916.0,170,TM_00010,0.5235,507216.4,507216.4,44.88,2174000.0
TN_000553,Arena of Valor Tier Championship 2022,G_06,2022,12,2022-12-28,2023-01-06,9,Tier 3 (B-Tier / Minor),Online,Garena,Online,Online,GLB,43918.82,0,308990,113348,8161.06,72,TM_00033,0.1421,43918.82,43918.82,36.68,906784.44
TN_000554,Rocket League Tier Championship 2024,G_10,2024,9,2024-09-10,2024-09-21,11,Tier 3 (B-Tier / Minor),Online,Psyonix,Online,Online,GLB,37779.33,0,106191,37966,2088.13,55,TM_00080,0.3558,37779.33,37779.33,35.75,189830.0
TN_000555,Street Fighter 6 Tier Championship 2022,G_17,2022,7,2022-07-12,2022-07-17,5,Tier 3 (B-Tier / Minor),Online,BLAST,Online,Online,GLB,124001.29,0,151359,43642,1527.47,35,TM_00151,0.8193,124001.29,124001.29,28.83,305494.0
TN_000556,Rainbow Six Siege Tier Championship 2024,G_09,2024,5,2024-05-22,2024-05-29,7,Tier 3 (B-Tier / Minor),Offline (LAN),Ubisoft,Thailand,Bangkok,THA,57868.03,0,381329,146944,7200.26,49,TM_00123,0.1518,57868.03,57868.03,38.53,1028608.57
TN_000557,Apex Legends Tier Championship 2025,G_12,2025,7,2025-07-02,2025-07-13,11,Tier 3 (B-Tier / Minor),Offline (LAN),EA / Respawn,Poland,Katowice,POL,108211.76,0,180672,68322,5260.79,77,TM_00107,0.5989,108211.76,108211.76,37.82,478253.64
TN_000558,Rocket League Tier Championship 2025,G_10,2025,12,2025-12-03,2026-01-05,33,Tier 1 (S-Tier / Premier),Offline (LAN),Psyonix,United Kingdom,London,GBR,762258.91,0,4967622,1725988,341745.62,198,TM_00124,0.1534,762258.91,762258.91,34.74,10355927.88
TN_000559,Apex Legends Tier Championship 2013,G_12,2013,8,2013-08-23,2013-08-26,3,Tier 3 (B-Tier / Minor),Offline (LAN),BLAST,United States,Seattle,USA,26690.24,0,144174,57378,1032.8,18,TM_00145,0.1851,26690.24,26690.24,39.8,344266.67
TN_000560,Street Fighter 6 Tier Championship 2020,G_17,2020,11,2020-11-20,2020-11-24,4,Tier 3 (B-Tier / Minor),Online,Capcom,Online,Online,GLB,47462.95,0,285519,107824,2587.78,24,TM_00151,0.1662,47462.95,47462.95,37.76,646945.0
TN_000561,Dota 2 Tier Championship 2015,G_02,2015,9,2015-09-15,2015-10-16,31,Tier 1 (S-Tier / Premier),Offline (LAN),Valve,Vietnam,Hanoi,VNM,2065023.41,1,2382952,1007886,249955.73,248,TM_00003,0.8666,2065023.41,852341.4587500001,42.3,8063088.06
TN_000562,Teamfight Tactics Tier Championship 2024,G_19,2024,10,2024-10-19,2024-11-20,32,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,Philippines,Manila,PHL,172535.36,0,1747406,727106,139604.35,192,TM_00159,0.0987,172535.36,172535.36,41.61,4362635.94
TN_000563,Rocket League Tier Championship 2013,G_10,2013,12,2013-12-20,2014-01-12,23,Tier 2 (A-Tier / Major),Offline (LAN),BLAST,China,Shanghai,CHN,551807.31,0,402048,133263,24520.39,184,TM_00124,1.3725,551807.31,551807.31,33.15,1066103.91
TN_000564,Rainbow Six Siege Tier Championship 2018,G_09,2018,10,2018-10-23,2018-11-21,29,Tier 2 (A-Tier / Major),Offline (LAN),ESL FACEIT Group,Germany,Cologne,DEU,287548.91,0,1216487,430274,87345.62,203,TM_00049,0.2364,287548.91,287548.91,35.37,3011917.93
TN_000565,League of Legends Tier Championship 2015,G_01,2015,8,2015-08-22,2015-09-13,22,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,Germany,Cologne,DEU,821899.83,0,488002,199408,35095.81,176,TM_00010,1.6842,821899.83,821899.83,40.86,1595264.09
TN_000566,Free Fire Tier Championship 2014,G_14,2014,4,2014-04-02,2014-04-06,4,Tier 4 (Regional / Qualifier),Online,Garena,Online,Online,GLB,12695.14,0,39167,14871,475.87,32,TM_00101,0.3241,12695.14,12695.14,37.97,118967.5
TN_000567,Arena of Valor Tier Championship 2018,G_06,2018,12,2018-12-09,2018-12-31,22,Tier 1 (S-Tier / Premier),Offline (LAN),PGL,Germany,Berlin,DEU,4114050.75,0,4734999,1702698,224756.14,132,TM_00130,0.8689,4114050.75,852341.4587500001,35.96,10216188.18
TN_000568,Dota 2 Tier Championship 2013,G_02,2013,9,2013-09-21,2013-09-27,6,Tier 4 (Regional / Qualifier),Online,Valve,Online,Online,GLB,23262.67,1,69182,27483,1319.18,48,TM_00004,0.3363,23262.67,23262.67,39.73,219863.33
TN_000569,PUBG Mobile Tier Championship 2016,G_05,2016,3,2016-03-17,2016-04-07,21,Tier 1 (S-Tier / Premier),Offline (LAN),Moonton,France,Paris,FRA,3998311.36,0,4765405,1996283,209609.71,105,TM_00024,0.839,3998311.36,852341.4587500001,41.89,9981414.76
TN_000570,PUBG Mobile Tier Championship 2017,G_05,2017,3,2017-03-04,2017-03-17,13,Tier 4 (Regional / Qualifier),Online,Krafton / Tencent,Online,Online,GLB,19114.08,0,59166,21981,2286.02,104,TM_00024,0.3231,19114.08,19114.08,37.15,175847.69
TN_000571,Tekken 8 Tier Championship 2016,G_16,2016,1,2016-01-13,2016-01-18,5,Tier 4 (Regional / Qualifier),Online,Moonton,Online,Online,GLB,18912.31,0,36605,14292,428.76,30,TM_00128,0.5167,18912.31,18912.31,39.04,85752.0
TN_000572,Street Fighter 6 Tier Championship 2024,G_17,2024,3,2024-03-17,2024-04-18,32,Tier 1 (S-Tier / Premier),Offline (LAN),Moonton,China,Shanghai,CHN,555954.73,0,6966989,2694951,517430.59,192,TM_00151,0.0798,555954.73,555954.73,38.68,16169705.94
TN_000573,StarCraft II Tier Championship 2017,G_13,2017,3,2017-03-05,2017-03-09,4,Tier 3 (B-Tier / Minor),Online,Blizzard,Online,Online,GLB,127029.0,0,300268,119620,2392.4,20,TM_00177,0.4231,127029.0,127029.0,39.84,598100.0
TN_000574,Dota 2 Tier Championship 2025,G_02,2025,2,2025-02-01,2025-02-07,6,Tier 4 (Regional / Qualifier),Offline (LAN),PGL,Germany,Berlin,DEU,35742.27,1,91778,32790,983.7,30,TM_00161,0.3894,35742.27,35742.27,35.73,163950.0
TN_000575,Dota 2 Tier Championship 2017,G_02,2017,1,2017-01-03,2017-01-31,28,Tier 1 (S-Tier / Premier),Offline (LAN),Valve,Indonesia,Jakarta,IDN,10764098.43,1,4599586,1525319,341671.46,224,TM_00062,2.3402,10764098.43,852341.4587500001,33.16,12202552.14
TN_000576,CrossFire Tier Championship 2019,G_20,2019,7,2019-07-04,2019-07-18,14,Tier 2 (A-Tier / Major),Offline (LAN),Smilegate,China,Shanghai,CHN,370523.92,0,662364,261125,29246.0,112,TM_00021,0.5594,370523.92,370523.92,39.42,2089000.0
TN_000577,Arena of Valor Tier Championship 2016,G_06,2016,12,2016-12-13,2016-12-27,14,Tier 2 (A-Tier / Major),Offline (LAN),Tencent / Garena,United States,Seattle,USA,250073.59,0,1134037,413272,28929.04,70,TM_00176,0.2205,250073.59,250073.59,36.44,2066360.0
TN_000578,League of Legends Tier Championship 2014,G_01,2014,5,2014-05-07,2014-05-15,8,Tier 4 (Regional / Qualifier),Online,Garena,Online,Online,GLB,44646.53,0,41141,14250,570.0,40,TM_00007,1.0852,44646.53,44646.53,34.64,71250.0
TN_000579,Tekken 8 Tier Championship 2020,G_16,2020,5,2020-05-02,2020-06-02,31,Tier 2 (A-Tier / Major),Offline (LAN),Bandai Namco,France,Paris,FRA,1134037.15,0,1726601,704053,152779.5,217,TM_00162,0.6568,1134037.15,852341.4587500001,40.78,4928370.97
TN_000580,Apex Legends Tier Championship 2022,G_12,2022,6,2022-06-21,2022-06-27,6,Tier 3 (B-Tier / Minor),Online,EA / Respawn,Online,Online,GLB,70494.44,0,380757,157464,4723.92,30,TM_00038,0.1851,70494.44,70494.44,41.36,787320.0
TN_000581,Free Fire Tier Championship 2016,G_14,2016,10,2016-10-17,2016-11-15,29,Tier 2 (A-Tier / Major),Offline (LAN),Garena,China,Shanghai,CHN,170981.9,0,696938,237041,48119.32,203,TM_00157,0.2453,170981.9,170981.9,34.01,1659286.9
TN_000582,Overwatch 2 Tier Championship 2022,G_11,2022,7,2022-07-26,2022-08-15,20,Tier 2 (A-Tier / Major),Offline (LAN),Blizzard,Germany,Cologne,DEU,870280.04,0,636957,261867,36661.38,140,TM_00110,1.3663,870280.04,852341.4587500001,41.11,1833069.0
TN_000583,Rainbow Six Siege Tier Championship 2018,G_09,2018,5,2018-05-14,2018-06-18,35,Tier 1 (S-Tier / Premier),Offline (LAN),Ubisoft,Singapore,Singapore,SGP,13625574.84,0,4438258,1608451,281478.92,175,TM_00123,3.07,13625574.84,852341.4587500001,36.24,8042254.86
TN_000584,VALORANT Tier Championship 2016,G_04,2016,1,2016-01-01,2016-01-15,14,Tier 2 (A-Tier / Major),Offline (LAN),Garena,Poland,Katowice,POL,626214.2,0,1253799,456091,51082.19,112,TM_00134,0.4995,626214.2,626214.2,36.38,3648727.86
TN_000585,Rocket League Tier Championship 2017,G_10,2017,3,2017-03-01,2017-03-09,8,Tier 4 (Regional / Qualifier),Online,Psyonix,Online,Online,GLB,25467.59,0,17362,7667,429.35,56,TM_00028,1.4669,25467.59,25467.59,44.16,53668.75
TN_000586,Teamfight Tactics Tier Championship 2019,G_19,2019,6,2019-06-24,2019-07-04,10,Tier 4 (Regional / Qualifier),Offline (LAN),Riot Games,Indonesia,Jakarta,IDN,6695.49,0,49772,21385,1069.25,50,TM_00099,0.1345,6695.49,6695.49,42.97,106925.0
TN_000587,League of Legends Tier Championship 2022,G_01,2022,6,2022-06-01,2022-06-10,9,Tier 3 (B-Tier / Minor),Offline (LAN),Garena,China,Shanghai,CHN,36303.97,0,159522,62130,4473.36,72,TM_00007,0.2276,36303.97,36303.97,38.95,497040.0
TN_000588,Mobile Legends: Bang Bang Tier Championship 2017,G_07,2017,7,2017-07-09,2017-07-13,4,Tier 4 (Regional / Qualifier),Offline (LAN),Moonton,United States,Los Angeles,USA,13478.77,0,48305,16581,331.62,20,TM_00122,0.279,13478.77,13478.77,34.33,82905.0
