Placement_ID,Tournament_ID,Rank,Rank_Label,Team_ID,Prize_Money_USD,Prize_Share_Pct,Is_Winner
PLC_0008526,TN_001274,7,7th Place,TM_00077,214.52,3.0,0
PLC_0008527,TN_001275,1,1st Place (Champion),TM_00114,217727.91,45.0,1
PLC_0008528,TN_001275,2,2nd Place,TM_00034,96767.96,20.0,0
PLC_0008529,TN_001275,3,3rd Place,TM_00171,58060.78,12.0,0
PLC_0008530,TN_001275,4,4th Place,TM_00070,38707.18,8.0,0
PLC_0008531,TN_001275,5,5th Place,TM_00112,24191.99,5.0,0
PLC_0008532,TN_001276,1,1st Place (Champion),TM_00033,36542.15,45.0,1
PLC_0008533,TN_001276,2,2nd Place,TM_00012,16240.96,20.0,0
PLC_0008534,TN_001276,3,3rd Place,TM_00130,9744.57,12.0,0
PLC_0008535,TN_001276,4,4th Place,TM_00064,6496.38,8.0,0
PLC_0008536,TN_001276,5,5th Place,TM_00117,4060.24,5.0,0
PLC_0008537,TN_001276,6,6th Place,TM_00031,3248.19,4.0,0
PLC_0008538,TN_001276,7,7th Place,TM_00011,2436.14,3.0,0
PLC_0008539,TN_001277,1,1st Place (Champion),TM_00008,33882.35,45.0,1
PLC_0008540,TN_001277,2,2nd Place,TM_00018,15058.82,20.0,0
PLC_0008541,TN_001277,3,3rd Place,TM_00007,9035.29,12.0,0
PLC_0008542,TN_001277,4,4th Place,TM_00072,6023.53,8.0,0
PLC_0008543,TN_001277,5,5th Place,TM_00010,3764.71,5.0,0
PLC_0008544,TN_001277,6,6th Place,TM_00020,3011.76,4.0,0
PLC_0008545,TN_001277,7,7th Place,TM_00002,2258.82,3.0,0
PLC_0008546,TN_001277,8,8th Place,TM_00001,2258.82,3.0,0
PLC_0008547,TN_001278,1,1st Place (Champion),TM_00052,8393.26,45.0,1
PLC_0008548,TN_001278,2,2nd Place,TM_00065,3730.34,20.0,0
PLC_0008549,TN_001278,3,3rd Place,TM_00153,2238.2,12.0,0
PLC_0008550,TN_001278,4,4th Place,TM_00099,1492.14,8.0,0
PLC_0008551,TN_001278,5,5th Place,TM_00063,932.58,5.0,0
PLC_0008552,TN_001278,6,6th Place,TM_00035,746.07,4.0,0
PLC_0008553,TN_001278,7,7th Place,TM_00079,559.55,3.0,0
PLC_0008554,TN_001279,1,1st Place (Champion),TM_00076,24982.51,45.0,1
PLC_0008555,TN_001279,2,2nd Place,TM_00147,11103.34,20.0,0
PLC_0008556,TN_001279,3,3rd Place,TM_00096,6662.0,12.0,0
PLC_0008557,TN_001279,4,4th Place,TM_00158,4441.34,8.0,0
PLC_0008558,TN_001279,5,5th Place,TM_00135,2775.83,5.0,0
PLC_0008559,TN_001279,6,6th Place,TM_00110,2220.67,4.0,0
PLC_0008560,TN_001279,7,7th Place,TM_00113,1665.5,3.0,0
PLC_0008561,TN_001279,8,8th Place,TM_00172,1665.5,3.0,0
PLC_0008562,TN_001280,1,1st Place (Champion),TM_00024,94401.54,45.0,1
PLC_0008563,TN_001280,2,2nd Place,TM_00107,41956.24,20.0,0
PLC_0008564,TN_001280,3,3rd Place,TM_00137,25173.74,12.0,0
PLC_0008565,TN_001280,4,4th Place,TM_00082,16782.5,8.0,0
PLC_0008566,TN_001280,5,5th Place,TM_00117,10489.06,5.0,0
PLC_0008567,TN_001280,6,6th Place,TM_00047,8391.25,4.0,0
PLC_0008568,TN_001280,7,7th Place,TM_00050,6293.44,3.0,0
PLC_0008569,TN_001280,8,8th Place,TM_00003,6293.44,3.0,0
PLC_0008570,TN_001281,1,1st Place (Champion),TM_00018,137083.51,45.0,1
PLC_0008571,TN_001281,2,2nd Place,TM_00002,60926.0,20.0,0
PLC_0008572,TN_001281,3,3rd Place,TM_00008,36555.6,12.0,0
PLC_0008573,TN_001281,4,4th Place,TM_00020,24370.4,8.0,0
PLC_0008574,TN_001281,5,5th Place,TM_00007,15231.5,5.0,0
PLC_0008575,TN_001281,6,6th Place,TM_00001,12185.2,4.0,0
PLC_0008576,TN_001281,7,7th Place,TM_00072,9138.9,3.0,0
PLC_0008577,TN_001281,8,8th Place,TM_00010,9138.9,3.0,0
PLC_0008578,TN_001282,1,1st Place (Champion),TM_00026,68384.0,45.0,1
PLC_0008579,TN_001282,2,2nd Place,TM_00150,30392.89,20.0,0
PLC_0008580,TN_001282,3,3rd Place,TM_00165,18235.73,12.0,0
PLC_0008581,TN_001282,4,4th Place,TM_00120,12157.16,8.0,0
PLC_0008582,TN_001282,5,5th Place,TM_00021,7598.22,5.0,0
PLC_0008583,TN_001283,1,1st Place (Champion),TM_00141,1411994.7,45.0,1
PLC_0008584,TN_001283,2,2nd Place,TM_00115,627553.2,20.0,0
PLC_0008585,TN_001283,3,3rd Place,TM_00028,376531.92,12.0,0
PLC_0008586,TN_001283,4,4th Place,TM_00166,251021.28,8.0,0
PLC_0008587,TN_001283,5,5th Place,TM_00092,156888.3,5.0,0
PLC_0008588,TN_001283,6,6th Place,TM_00050,125510.64,4.0,0
PLC_0008589,TN_001283,7,7th Place,TM_00080,94132.98,3.0,0
PLC_0008590,TN_001284,1,1st Place (Champion),TM_00010,22785.32,45.0,1
PLC_0008591,TN_001284,2,2nd Place,TM_00007,10126.81,20.0,0
PLC_0008592,TN_001284,3,3rd Place,TM_00008,6076.08,12.0,0
PLC_0008593,TN_001284,4,4th Place,TM_00001,4050.72,8.0,0
PLC_0008594,TN_001284,5,5th Place,TM_00072,2531.7,5.0,0
PLC_0008595,TN_001284,6,6th Place,TM_00146,2025.36,4.0,0
PLC_0008596,TN_001284,7,7th Place,TM_00018,1519.02,3.0,0
PLC_0008597,TN_001284,8,8th Place,TM_00020,1519.02,3.0,0
PLC_0008598,TN_001285,1,1st Place (Champion),TM_00112,2736.0,45.0,1
PLC_0008599,TN_001285,2,2nd Place,TM_00114,1216.0,20.0,0
PLC_0008600,TN_001285,3,3rd Place,TM_00055,729.6,12.0,0
PLC_0008601,TN_001285,4,4th Place,TM_00171,486.4,8.0,0
PLC_0008602,TN_001285,5,5th Place,TM_00070,304.0,5.0,0
PLC_0008603,TN_001286,1,1st Place (Champion),TM_00147,1908459.23,45.0,1
PLC_0008604,TN_001286,2,2nd Place,TM_00158,848204.1,20.0,0
PLC_0008605,TN_001286,3,3rd Place,TM_00096,508922.46,12.0,0
PLC_0008606,TN_001286,4,4th Place,TM_00113,339281.64,8.0,0
PLC_0008607,TN_001286,5,5th Place,TM_00076,212051.03,5.0,0
PLC_0008608,TN_001287,1,1st Place (Champion),TM_00094,13935.78,45.0,1
PLC_0008609,TN_001287,2,2nd Place,TM_00162,6193.68,20.0,0
PLC_0008610,TN_001287,3,3rd Place,TM_00160,3716.21,12.0,0
PLC_0008611,TN_001287,4,4th Place,TM_00059,2477.47,8.0,0
PLC_0008612,TN_001287,5,5th Place,TM_00128,1548.42,5.0,0
PLC_0008613,TN_001288,1,1st Place (Champion),TM_00135,208424.99,45.0,1
PLC_0008614,TN_001288,2,2nd Place,TM_00096,92633.33,20.0,0
PLC_0008615,TN_001288,3,3rd Place,TM_00076,55580.0,12.0,0
PLC_0008616,TN_001288,4,4th Place,TM_00158,37053.33,8.0,0
PLC_0008617,TN_001288,5,5th Place,TM_00172,23158.33,5.0,0
PLC_0008618,TN_001288,6,6th Place,TM_00110,18526.67,4.0,0
PLC_0008619,TN_001288,7,7th Place,TM_00147,13895.0,3.0,0
PLC_0008620,TN_001288,8,8th Place,TM_00113,13895.0,3.0,0
PLC_0008621,TN_001289,1,1st Place (Champion),TM_00127,20110.1,45.0,1
PLC_0008622,TN_001289,2,2nd Place,TM_00060,8937.82,20.0,0
PLC_0008623,TN_001289,3,3rd Place,TM_00133,5362.69,12.0,0
PLC_0008624,TN_001289,4,4th Place,TM_00049,3575.13,8.0,0
PLC_0008625,TN_001289,5,5th Place,TM_00057,2234.46,5.0,0
PLC_0008626,TN_001289,6,6th Place,TM_00123,1787.56,4.0,0
PLC_0008627,TN_001289,7,7th Place,TM_00084,1340.67,3.0,0
PLC_0008628,TN_001289,8,8th Place,TM_00111,1340.67,3.0,0
PLC_0008629,TN_001290,1,1st Place (Champion),TM_00024,78993.87,45.0,1
PLC_0008630,TN_001290,2,2nd Place,TM_00153,35108.39,20.0,0
PLC_0008631,TN_001290,3,3rd Place,TM_00137,21065.03,12.0,0
PLC_0008632,TN_001290,4,4th Place,TM_00013,14043.36,8.0,0
PLC_0008633,TN_001290,5,5th Place,TM_00140,8777.1,5.0,0
PLC_0008634,TN_001290,6,6th Place,TM_00139,7021.68,4.0,0
PLC_0008635,TN_001290,7,7th Place,TM_00168,5266.26,3.0,0
PLC_0008636,TN_001291,1,1st Place (Champion),TM_00024,45745.28,45.0,1
PLC_0008637,TN_001291,2,2nd Place,TM_00081,20331.23,20.0,0
PLC_0008638,TN_001291,3,3rd Place,TM_00167,12198.74,12.0,0
PLC_0008639,TN_001291,4,4th Place,TM_00129,8132.49,8.0,0
PLC_0008640,TN_001291,5,5th Place,TM_00048,5082.81,5.0,0
PLC_0008641,TN_001292,1,1st Place (Champion),TM_00108,2251.31,45.0,1
PLC_0008642,TN_001292,2,2nd Place,TM_00102,1000.58,20.0,0
PLC_0008643,TN_001292,3,3rd Place,TM_00078,600.35,12.0,0
PLC_0008644,TN_001292,4,4th Place,TM_00075,400.23,8.0,0
PLC_0008645,TN_001292,5,5th Place,TM_00006,250.15,5.0,0
PLC_0008646,TN_001292,6,6th Place,TM_00032,200.12,4.0,0
PLC_0008647,TN_001292,7,7th Place,TM_00047,150.09,3.0,0
PLC_0008648,TN_001292,8,8th Place,TM_00144,150.09,3.0,0
PLC_0008649,TN_001293,1,1st Place (Champion),TM_00147,59418.41,45.0,1
PLC_0008650,TN_001293,2,2nd Place,TM_00096,26408.18,20.0,0
PLC_0008651,TN_001293,3,3rd Place,TM_00076,15844.91,12.0,0
PLC_0008652,TN_001293,4,4th Place,TM_00158,10563.27,8.0,0
PLC_0008653,TN_001293,5,5th Place,TM_00113,6602.05,5.0,0
PLC_0008654,TN_001293,6,6th Place,TM_00172,5281.64,4.0,0
PLC_0008655,TN_001293,7,7th Place,TM_00110,3961.23,3.0,0
PLC_0008656,TN_001293,8,8th Place,TM_00135,3961.23,3.0,0
PLC_0008657,TN_001294,1,1st Place (Champion),TM_00024,126246.75,45.0,1
PLC_0008658,TN_001294,2,2nd Place,TM_00041,56109.67,20.0,0
PLC_0008659,TN_001294,3,3rd Place,TM_00132,33665.8,12.0,0
PLC_0008660,TN_001294,4,4th Place,TM_00015,22443.87,8.0,0
PLC_0008661,TN_001294,5,5th Place,TM_00112,14027.42,5.0,0
PLC_0008662,TN_001294,6,6th Place,TM_00095,11221.93,4.0,0
PLC_0008663,TN_001294,7,7th Place,TM_00039,8416.45,3.0,0
PLC_0008664,TN_001295,1,1st Place (Champion),TM_00055,13097.43,45.0,1
PLC_0008665,TN_001295,2,2nd Place,TM_00112,5821.08,20.0,0
PLC_0008666,TN_001295,3,3rd Place,TM_00083,3492.65,12.0,0
PLC_0008667,TN_001295,4,4th Place,TM_00171,2328.43,8.0,0
PLC_0008668,TN_001295,5,5th Place,TM_00070,1455.27,5.0,0
PLC_0008669,TN_001295,6,6th Place,TM_00034,1164.22,4.0,0
PLC_0008670,TN_001295,7,7th Place,TM_00105,873.16,3.0,0
PLC_0008671,TN_001295,8,8th Place,TM_00114,873.16,3.0,0
PLC_0008672,TN_001296,1,1st Place (Champion),TM_00081,10913.99,45.0,1
PLC_0008673,TN_001296,2,2nd Place,TM_00011,4850.66,20.0,0
PLC_0008674,TN_001296,3,3rd Place,TM_00117,2910.4,12.0,0
PLC_0008675,TN_001296,4,4th Place,TM_00064,1940.26,8.0,0
PLC_0008676,TN_001296,5,5th Place,TM_00103,1212.66,5.0,0
PLC_0008677,TN_001296,6,6th Place,TM_00130,970.13,4.0,0
PLC_0008678,TN_001296,7,7th Place,TM_00012,727.6,3.0,0
PLC_0008679,TN_001296,8,8th Place,TM_00136,727.6,3.0,0
PLC_0008680,TN_001297,1,1st Place (Champion),TM_00144,94517.27,45.0,1
PLC_0008681,TN_001297,2,2nd Place,TM_00102,42007.67,20.0,0
PLC_0008682,TN_001297,3,3rd Place,TM_00078,25204.6,12.0,0
PLC_0008683,TN_001297,4,4th Place,TM_00047,16803.07,8.0,0
PLC_0008684,TN_001297,5,5th Place,TM_00032,10501.92,5.0,0
PLC_0008685,TN_001297,6,6th Place,TM_00075,8401.53,4.0,0
PLC_0008686,TN_001297,7,7th Place,TM_00108,6301.15,3.0,0
PLC_0008687,TN_001297,8,8th Place,TM_00006,6301.15,3.0,0
PLC_0008688,TN_001298,1,1st Place (Champion),TM_00072,107739.31,45.0,1
PLC_0008689,TN_001298,2,2nd Place,TM_00008,47884.14,20.0,0
PLC_0008690,TN_001298,3,3rd Place,TM_00001,28730.48,12.0,0
PLC_0008691,TN_001298,4,4th Place,TM_00146,19153.65,8.0,0
PLC_0008692,TN_001298,5,5th Place,TM_00018,11971.03,5.0,0
PLC_0008693,TN_001298,6,6th Place,TM_00010,9576.83,4.0,0
PLC_0008694,TN_001298,7,7th Place,TM_00023,7182.62,3.0,0
PLC_0008695,TN_001298,8,8th Place,TM_00007,7182.62,3.0,0
PLC_0008696,TN_001299,1,1st Place (Champion),TM_00160,41530.51,45.0,1
PLC_0008697,TN_001299,2,2nd Place,TM_00061,18458.0,20.0,0
PLC_0008698,TN_001299,3,3rd Place,TM_00125,11074.8,12.0,0
PLC_0008699,TN_001299,4,4th Place,TM_00128,7383.2,8.0,0
PLC_0008700,TN_001299,5,5th Place,TM_00094,4614.5,5.0,0
PLC_0008701,TN_001300,1,1st Place (Champion),TM_00131,959121.69,45.0,1
PLC_0008702,TN_001300,2,2nd Place,TM_00067,426276.31,20.0,0
PLC_0008703,TN_001300,3,3rd Place,TM_00093,255765.78,12.0,0
PLC_0008704,TN_001300,4,4th Place,TM_00058,170510.52,8.0,0
PLC_0008705,TN_001300,5,5th Place,TM_00051,106569.08,5.0,0
PLC_0008706,TN_001300,6,6th Place,TM_00090,85255.26,4.0,0
PLC_0008707,TN_001300,7,7th Place,TM_00116,63941.45,3.0,0
PLC_0008708,TN_001300,8,8th Place,TM_00164,63941.45,3.0,0
PLC_0008709,TN_001301,1,1st Place (Champion),TM_00154,811002.55,45.0,1
PLC_0008710,TN_001301,2,2nd Place,TM_00088,360445.58,20.0,0
PLC_0008711,TN_001301,3,3rd Place,TM_00091,216267.35,12.0,0
PLC_0008712,TN_001301,4,4th Place,TM_00044,144178.23,8.0,0
PLC_0008713,TN_001301,5,5th Place,TM_00041,90111.39,5.0,0
PLC_0008714,TN_001301,6,6th Place,TM_00074,72089.12,4.0,0
PLC_0008715,TN_001301,7,7th Place,TM_00149,54066.84,3.0,0
PLC_0008716,TN_001302,1,1st Place (Champion),TM_00120,117491.55,45.0,1
PLC_0008717,TN_001302,2,2nd Place,TM_00150,52218.47,20.0,0
PLC_0008718,TN_001302,3,3rd Place,TM_00109,31331.08,12.0,0
PLC_0008719,TN_001302,4,4th Place,TM_00167,20887.39,8.0,0
PLC_0008720,TN_001302,5,5th Place,TM_00165,13054.62,5.0,0
PLC_0008721,TN_001302,6,6th Place,TM_00156,10443.69,4.0,0
PLC_0008722,TN_001302,7,7th Place,TM_00026,7832.77,3.0,0
PLC_0008723,TN_001303,1,1st Place (Champion),TM_00125,7035.66,45.0,1
PLC_0008724,TN_001303,2,2nd Place,TM_00094,3126.96,20.0,0
PLC_0008725,TN_001303,3,3rd Place,TM_00059,1876.17,12.0,0
PLC_0008726,TN_001303,4,4th Place,TM_00162,1250.78,8.0,0
PLC_0008727,TN_001303,5,5th Place,TM_00061,781.74,5.0,0
PLC_0008728,TN_001304,1,1st Place (Champion),TM_00164,9536.35,45.0,1
PLC_0008729,TN_001304,2,2nd Place,TM_00131,4238.38,20.0,0
PLC_0008730,TN_001304,3,3rd Place,TM_00067,2543.03,12.0,0
PLC_0008731,TN_001304,4,4th Place,TM_00090,1695.35,8.0,0
PLC_0008732,TN_001304,5,5th Place,TM_00116,1059.59,5.0,0
PLC_0008733,TN_001304,6,6th Place,TM_00093,847.68,4.0,0
PLC_0008734,TN_001304,7,7th Place,TM_00051,635.76,3.0,0
PLC_0008735,TN_001305,1,1st Place (Champion),TM_00020,71787.93,45.0,1
PLC_0008736,TN_001305,2,2nd Place,TM_00018,31905.75,20.0,0
PLC_0008737,TN_001305,3,3rd Place,TM_00023,19143.45,12.0,0
PLC_0008738,TN_001305,4,4th Place,TM_00010,12762.3,8.0,0
PLC_0008739,TN_001305,5,5th Place,TM_00007,7976.44,5.0,0
PLC_0008740,TN_001305,6,6th Place,TM_00008,6381.15,4.0,0
PLC_0008741,TN_001305,7,7th Place,TM_00146,4785.86,3.0,0
PLC_0008742,TN_001305,8,8th Place,TM_00072,4785.86,3.0,0
PLC_0008743,TN_001306,1,1st Place (Champion),TM_00049,27038.71,45.0,1
PLC_0008744,TN_001306,2,2nd Place,TM_00060,12017.21,20.0,0
PLC_0008745,TN_001306,3,3rd Place,TM_00057,7210.32,12.0,0
PLC_0008746,TN_001306,4,4th Place,TM_00123,4806.88,8.0,0
PLC_0008747,TN_001306,5,5th Place,TM_00084,3004.3,5.0,0
PLC_0008748,TN_001307,1,1st Place (Champion),TM_00116,1869428.19,45.0,1
PLC_0008749,TN_001307,2,2nd Place,TM_00058,830856.97,20.0,0
PLC_0008750,TN_001307,3,3rd Place,TM_00164,498514.18,12.0,0
PLC_0008751,TN_001307,4,4th Place,TM_00067,332342.79,8.0,0
PLC_0008752,TN_001307,5,5th Place,TM_00093,207714.24,5.0,0
PLC_0008753,TN_001307,6,6th Place,TM_00051,166171.39,4.0,0
PLC_0008754,TN_001307,7,7th Place,TM_00131,124628.55,3.0,0
PLC_0008755,TN_001307,8,8th Place,TM_00090,124628.55,3.0,0
PLC_0008756,TN_001308,1,1st Place (Champion),TM_00051,54553.85,45.0,1
PLC_0008757,TN_001308,2,2nd Place,TM_00131,24246.16,20.0,0
PLC_0008758,TN_001308,3,3rd Place,TM_00116,14547.69,12.0,0
PLC_0008759,TN_001308,4,4th Place,TM_00093,9698.46,8.0,0
PLC_0008760,TN_001308,5,5th Place,TM_00090,6061.54,5.0,0
PLC_0008761,TN_001308,6,6th Place,TM_00067,4849.23,4.0,0
PLC_0008762,TN_001308,7,7th Place,TM_00058,3636.92,3.0,0
PLC_0008763,TN_001309,1,1st Place (Champion),TM_00007,426322.48,45.0,1
PLC_0008764,TN_001309,2,2nd Place,TM_00001,189476.66,20.0,0
PLC_0008765,TN_001309,3,3rd Place,TM_00010,113685.99,12.0,0
PLC_0008766,TN_001309,4,4th Place,TM_00008,75790.66,8.0,0
PLC_0008767,TN_001309,5,5th Place,TM_00018,47369.16,5.0,0
PLC_0008768,TN_001309,6,6th Place,TM_00072,37895.33,4.0,0
PLC_0008769,TN_001309,7,7th Place,TM_00002,28421.5,3.0,0
PLC_0008770,TN_001309,8,8th Place,TM_00020,28421.5,3.0,0
PLC_0008771,TN_001310,1,1st Place (Champion),TM_00035,4603.83,45.0,1
PLC_0008772,TN_001310,2,2nd Place,TM_00153,2046.15,20.0,0
PLC_0008773,TN_001310,3,3rd Place,TM_00159,1227.69,12.0,0
PLC_0008774,TN_001310,4,4th Place,TM_00099,818.46,8.0,0
PLC_0008775,TN_001310,5,5th Place,TM_00121,511.54,5.0,0
PLC_0008776,TN_001310,6,6th Place,TM_00063,409.23,4.0,0
PLC_0008777,TN_001310,7,7th Place,TM_00106,306.92,3.0,0
PLC_0008778,TN_001310,8,8th Place,TM_00052,306.92,3.0,0
PLC_0008779,TN_001311,1,1st Place (Champion),TM_00091,5949.32,45.0,1
PLC_0008780,TN_001311,2,2nd Place,TM_00149,2644.14,20.0,0
PLC_0008781,TN_001311,3,3rd Place,TM_00151,1586.49,12.0,0
PLC_0008782,TN_001311,4,4th Place,TM_00154,1057.66,8.0,0
PLC_0008783,TN_001311,5,5th Place,TM_00074,661.04,5.0,0
PLC_0008784,TN_001311,6,6th Place,TM_00088,528.83,4.0,0
PLC_0008785,TN_001311,7,7th Place,TM_00069,396.62,3.0,0
PLC_0008786,TN_001311,8,8th Place,TM_00041,396.62,3.0,0
PLC_0008787,TN_001312,1,1st Place (Champion),TM_00071,85844.25,45.0,1
PLC_0008788,TN_001312,2,2nd Place,TM_00163,38153.0,20.0,0
PLC_0008789,TN_001312,3,3rd Place,TM_00077,22891.8,12.0,0
PLC_0008790,TN_001312,4,4th Place,TM_00095,15261.2,8.0,0
PLC_0008791,TN_001312,5,5th Place,TM_00140,9538.25,5.0,0
PLC_0008792,TN_001312,6,6th Place,TM_00119,7630.6,4.0,0
PLC_0008793,TN_001312,7,7th Place,TM_00174,5722.95,3.0,0
PLC_0008794,TN_001313,1,1st Place (Champion),TM_00083,342378.5,45.0,1
PLC_0008795,TN_001313,2,2nd Place,TM_00037,152168.22,20.0,0
PLC_0008796,TN_001313,3,3rd Place,TM_00105,91300.93,12.0,0
PLC_0008797,TN_001313,4,4th Place,TM_00055,60867.29,8.0,0
PLC_0008798,TN_001313,5,5th Place,TM_00053,38042.06,5.0,0
PLC_0008799,TN_001313,6,6th Place,TM_00114,30433.64,4.0,0
PLC_0008800,TN_001313,7,7th Place,TM_00112,22825.23,3.0,0
PLC_0008801,TN_001314,1,1st Place (Champion),TM_00166,59407.94,45.0,1
PLC_0008802,TN_001314,2,2nd Place,TM_00089,26403.53,20.0,0
PLC_0008803,TN_001314,3,3rd Place,TM_00100,15842.12,12.0,0
PLC_0008804,TN_001314,4,4th Place,TM_00080,10561.41,8.0,0
PLC_0008805,TN_001314,5,5th Place,TM_00141,6600.88,5.0,0
PLC_0008806,TN_001314,6,6th Place,TM_00028,5280.71,4.0,0
PLC_0008807,TN_001314,7,7th Place,TM_00092,3960.53,3.0,0
PLC_0008808,TN_001315,1,1st Place (Champion),TM_00068,820492.13,45.0,1
PLC_0008809,TN_001315,2,2nd Place,TM_00138,364663.17,20.0,0
PLC_0008810,TN_001315,3,3rd Place,TM_00167,218797.9,12.0,0
PLC_0008811,TN_001315,4,4th Place,TM_00026,145865.27,8.0,0
PLC_0008812,TN_001315,5,5th Place,TM_00109,91165.79,5.0,0
PLC_0008813,TN_001315,6,6th Place,TM_00150,72932.63,4.0,0
PLC_0008814,TN_001315,7,7th Place,TM_00120,54699.48,3.0,0
PLC_0008815,TN_001316,1,1st Place (Champion),TM_00075,25829.78,45.0,1
PLC_0008816,TN_001316,2,2nd Place,TM_00047,11479.9,20.0,0
PLC_0008817,TN_001316,3,3rd Place,TM_00078,6887.94,12.0,0
PLC_0008818,TN_001316,4,4th Place,TM_00144,4591.96,8.0,0
PLC_0008819,TN_001316,5,5th Place,TM_00009,2869.98,5.0,0
PLC_0008820,TN_001316,6,6th Place,TM_00108,2295.98,4.0,0
PLC_0008821,TN_001316,7,7th Place,TM_00039,1721.98,3.0,0
PLC_0008822,TN_001316,8,8th Place,TM_00006,1721.98,3.0,0
PLC_0008823,TN_001317,1,1st Place (Champion),TM_00034,48004.31,45.0,1
PLC_0008824,TN_001317,2,2nd Place,TM_00053,21335.25,20.0,0
PLC_0008825,TN_001317,3,3rd Place,TM_00037,12801.15,12.0,0
PLC_0008826,TN_001317,4,4th Place,TM_00105,8534.1,8.0,0
PLC_0008827,TN_001317,5,5th Place,TM_00171,5333.81,5.0,0
PLC_0008828,TN_001318,1,1st Place (Champion),TM_00119,36594.16,45.0,1
PLC_0008829,TN_001318,2,2nd Place,TM_00163,16264.07,20.0,0
PLC_0008830,TN_001318,3,3rd Place,TM_00071,9758.44,12.0,0
PLC_0008831,TN_001318,4,4th Place,TM_00045,6505.63,8.0,0
PLC_0008832,TN_001318,5,5th Place,TM_00140,4066.02,5.0,0
PLC_0008833,TN_001318,6,6th Place,TM_00174,3252.81,4.0,0
PLC_0008834,TN_001318,7,7th Place,TM_00027,2439.61,3.0,0
PLC_0008835,TN_001319,1,1st Place (Champion),TM_00130,63468.41,45.0,1
PLC_0008836,TN_001319,2,2nd Place,TM_00031,28208.18,20.0,0
PLC_0008837,TN_001319,3,3rd Place,TM_00064,16924.91,12.0,0
PLC_0008838,TN_001319,4,4th Place,TM_00136,11283.27,8.0,0
PLC_0008839,TN_001319,5,5th Place,TM_00176,7052.05,5.0,0
PLC_0008840,TN_001319,6,6th Place,TM_00170,5641.64,4.0,0
PLC_0008841,TN_001319,7,7th Place,TM_00103,4231.23,3.0,0
PLC_0008842,TN_001320,1,1st Place (Champion),TM_00015,50922.59,45.0,1
PLC_0008843,TN_001320,2,2nd Place,TM_00014,22632.26,20.0,0
PLC_0008844,TN_001320,3,3rd Place,TM_00175,13579.36,12.0,0
PLC_0008845,TN_001320,4,4th Place,TM_00122,9052.91,8.0,0
PLC_0008846,TN_001320,5,5th Place,TM_00087,5658.07,5.0,0
PLC_0008847,TN_001320,6,6th Place,TM_00013,4526.45,4.0,0
PLC_0008848,TN_001320,7,7th Place,TM_00168,3394.84,3.0,0
PLC_0008849,TN_001321,1,1st Place (Champion),TM_00019,79389.02,45.0,1
PLC_0008850,TN_001321,2,2nd Place,TM_00169,35284.01,20.0,0
PLC_0008851,TN_001321,3,3rd Place,TM_00030,21170.41,12.0,0
PLC_0008852,TN_001321,4,4th Place,TM_00134,14113.6,8.0,0
PLC_0008853,TN_001321,5,5th Place,TM_00073,8821.0,5.0,0
PLC_0008854,TN_001321,6,6th Place,TM_00016,7056.8,4.0,0
PLC_0008855,TN_001321,7,7th Place,TM_00017,5292.6,3.0,0
PLC_0008856,TN_001321,8,8th Place,TM_00143,5292.6,3.0,0
PLC_0008857,TN_001322,1,1st Place (Champion),TM_00116,63508.28,45.0,1
PLC_0008858,TN_001322,2,2nd Place,TM_00093,28225.9,20.0,0
PLC_0008859,TN_001322,3,3rd Place,TM_00058,16935.54,12.0,0
PLC_0008860,TN_001322,4,4th Place,TM_00090,11290.36,8.0,0
PLC_0008861,TN_001322,5,5th Place,TM_00067,7056.48,5.0,0
PLC_0008862,TN_001322,6,6th Place,TM_00131,5645.18,4.0,0
PLC_0008863,TN_001322,7,7th Place,TM_00051,4233.89,3.0,0
PLC_0008864,TN_001322,8,8th Place,TM_00164,4233.89,3.0,0
PLC_0008865,TN_001323,1,1st Place (Champion),TM_00024,10665.45,45.0,1
PLC_0008866,TN_001323,2,2nd Place,TM_00050,4740.2,20.0,0
PLC_0008867,TN_001323,3,3rd Place,TM_00065,2844.12,12.0,0
PLC_0008868,TN_001323,4,4th Place,TM_00115,1896.08,8.0,0
PLC_0008869,TN_001323,5,5th Place,TM_00055,1185.05,5.0,0
PLC_0008870,TN_001323,6,6th Place,TM_00161,948.04,4.0,0
PLC_0008871,TN_001323,7,7th Place,TM_00143,711.03,3.0,0
PLC_0008872,TN_001323,8,8th Place,TM_00032,711.03,3.0,0
PLC_0008873,TN_001324,1,1st Place (Champion),TM_00038,549991.5,45.0,1
PLC_0008874,TN_001324,2,2nd Place,TM_00052,244440.67,20.0,0
PLC_0008875,TN_001324,3,3rd Place,TM_00040,146664.4,12.0,0
PLC_0008876,TN_001324,4,4th Place,TM_00073,97776.27,8.0,0
PLC_0008877,TN_001324,5,5th Place,TM_00163,61110.17,5.0,0
PLC_0008878,TN_001324,6,6th Place,TM_00164,48888.13,4.0,0
PLC_0008879,TN_001324,7,7th Place,TM_00094,36666.1,3.0,0
PLC_0008880,TN_001324,8,8th Place,TM_00171,36666.1,3.0,0
PLC_0008881,TN_001325,1,1st Place (Champion),TM_00069,31729.19,45.0,1
PLC_0008882,TN_001325,2,2nd Place,TM_00151,14101.86,20.0,0
PLC_0008883,TN_001325,3,3rd Place,TM_00074,8461.12,12.0,0
PLC_0008884,TN_001325,4,4th Place,TM_00091,5640.75,8.0,0
