Tournament_ID,Tournament_Name,Game_ID,Year,Month,Start_Date,End_Date,Duration_Days,Tier,Tournament_Type,Organizer,Host_Country,Host_City,Host_Country_ISO,Prize_Pool_USD,Is_Crowdfunded,Peak_Viewers,Average_Viewers,Hours_Watched_Thousands,Air_Time_Hours,Winning_Team_ID,Prize_Per_Viewer_Ratio,Prize_Pool_Raw
TN_001765,Rocket League Tier Championship 2017,G_10,2017,11,2017-11-21,2017-12-13,22,Tier 2 (A-Tier / Major),Offline (LAN),ESL FACEIT Group,Philippines,Manila,PHL,416202.57,0,919861.0,275628,30319.08,110,TM_00118,0.4525,"$416,202.57"
TN_001766,League of Legends Tier Championship 2022,G_01,2022,1,2022-01-28,2022-02-03,6,Tier 3 (B-Tier / Minor),Online,Moonton,Online,Online,GLB,56648.7,0,454268.0,197720,5931.6,30,TM_00072,0.1247,"$56,648.70"
TN_001767,Arena of Valor Tier Championship 2022,G_06,2022,10,2022-10-04,2022-10-07,3,Tier 3 (B-Tier / Minor),Offline (LAN),PGL,Germany,Berlin,DEU,90619.91,0,352583.0,128029,1920.43,15,TM_00117,0.257,"$90,619.91"
TN_001768,Free Fire Tier Championship 2021,G_14,2021,3,2021-03-12,2021-03-17,5,Tier 3 (B-Tier / Minor),Online,Garena,Online,Online,GLB,61012.14,0,360422.0,157281,3932.03,25,TM_00040,0.1693,"$61,012.14"
TN_001769,Call of Duty: Warzone Tier Championship 2021,G_15,2021,10,2021-10-09,2021-10-28,19,Tier 1 (S-Tier / Premier),Offline (LAN),Activision,Singapore,Singapore,SGP,3167152.23,0,4540098.0,1393825,158896.05,114,TM_00090,0.6976,"$3,167,152.23"
TN_001770,Mobile Legends: Bang Bang Tier Championship 2018,G_07,2018,8,2018-08-25,2018-09-06,12,Tier 3 (B-Tier / Minor),Offline (LAN),Moonton,Thailand,Bangkok,THA,41309.63,0,243384.0,77089,7400.54,96,TM_00175,0.1697,"$41,309.63"
TN_001771,Overwatch 2 Tier Championship 2017,G_11,2017,12,2017-12-20,2018-01-10,21,Tier 2 (A-Tier / Major),Offline (LAN),Blizzard,Thailand,,THA,122967.71,0,934469.0,263165,27632.33,105,TM_00096,0.1316,"$122,967.71"
TN_001772,CrossFire Tier Championship 2013,G_20,2013,10,2013-10-21,2013-10-26,5,Tier 3 (B-Tier / Minor),Online,Smilegate,Online,Online,GLB,28631.94,0,144248.0,54350,2174.0,40,TM_00021,0.1985,"$28,631.94"
TN_001773,Overwatch 2 Tier Championship 2020,G_11,2020,1,2020-01-02,2020-01-14,12,Tier 3 (B-Tier / Minor),Online,Blizzard,Online,Online,GLB,151036.73,0,279345.0,81977,7869.79,96,TM_00113,0.5407,"$151,036.73"
TN_001774,PUBG: Battlegrounds Tier Championship 2024,G_18,2024,1,2024-01-05,2024-01-15,10,Tier 3 (B-Tier / Minor),Online,Krafton,Online,,GLB,94889.22,0,285860.0,91148,6380.36,70,TM_00119,0.3319,"$94,889.22"
TN_001775,Free Fire Tier Championship 2016,G_14,2016,8,2016-08-10,2016-08-17,7,Tier 3 (B-Tier / Minor),Offline (LAN),BLAST,Singapore,Singapore,SGP,102632.17,0,124248.0,52874,2220.71,42,TM_00157,0.826,"$102,632.17"
TN_001776,Street Fighter 6 Tier Championship 2017,G_17,2017,1,2017-01-11,2017-01-18,7,Tier 4 (Regional / Qualifier),Online,Moonton,Online,Online,GLB,7159.52,0,58508.0,22254,1090.45,49,TM_00151,0.1224,"$7,159.52"
TN_001777,Overwatch 2 Tier Championship 2021,G_11,2021,12,2021-12-10,2021-12-18,8,Tier 3 (B-Tier / Minor),Online,PGL,Online,Online,GLB,101681.17,0,417134.0,168785,6751.4,40,TM_00110,0.2438,"$101,681.17"
TN_001778,PUBG Mobile Tier Championship 2021,G_05,2021,2,2021-02-18,2021-02-21,3,Tier 4 (Regional / Qualifier),Online,Moonton,Online,,GLB,25621.92,0,,29017,435.25,15,TM_00024,0.3488,"$25,621.92"
TN_001779,Apex Legends Tier Championship 2014,G_12,2014,12,2014-12-18,2015-01-12,25,Tier 2 (A-Tier / Major),Offline (LAN),BLAST,Indonesia,Jakarta,IDN,243339.94,0,1064531.0,392696,58904.4,150,TM_00107,0.2286,"$243,339.94"
TN_001780,Apex Legends Tier Championship 2012,G_12,2012,5,2012-05-27,2012-06-20,24,Tier 2 (A-Tier / Major),Offline (LAN),Garena,Vietnam,Ho Chi Minh City,VNM,697016.18,0,800856.0,269916,51823.87,192,TM_00107,0.8703,"$697,016.18"
TN_001781,Rocket League Tier Championship 2013,G_10,2013,3,2013-03-28,2013-04-09,12,Tier 3 (B-Tier / Minor),Offline (LAN),Psyonix,Germany,,DEU,251494.63,0,,42848,3599.23,84,TM_00166,1.7594,"$251,494.63"
TN_001782,VALORANT Tier Championship 2015,G_04,2015,3,2015-03-04,2015-04-06,33,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,United Kingdom,London,GBR,585805.79,0,637038.0,239125,63129.0,264,TM_00042,0.9196,
TN_001783,Street Fighter 6 Tier Championship 2019,G_17,2019,1,2019-01-11,2019-01-20,9,Tier 3 (B-Tier / Minor),Offline (LAN),ESL FACEIT Group,Philippines,Manila,PHL,119513.67,0,203392.0,69465,3751.11,54,TM_00074,0.5876,"$119,513.67"
TN_001784,Apex Legends Tier Championship 2021,G_12,2021,7,2021-07-04,2021-07-13,9,Tier 3 (B-Tier / Minor),Online,EA / Respawn,Online,Online,GLB,87493.08,0,255341.0,103889,5610.01,54,TM_00038,0.3427,"$87,493.08"
TN_001785,Teamfight Tactics Tier Championship 2016,G_19,2016,5,2016-05-18,2016-06-01,14,Tier 1 (S-Tier / Premier),Offline (LAN),Garena,Philippines,Manila,PHL,2803835.97,0,2836129.0,957992,67059.44,70,TM_00063,0.9886,"$2,803,835.97"
TN_001786,Call of Duty: Warzone Tier Championship 2022,G_15,2022,5,2022-05-15,2022-06-11,27,Tier 2 (A-Tier / Major),Offline (LAN),Garena,Germany,Cologne,DEU,569198.07,0,1184697.0,438575,59207.62,135,TM_00116,0.4805,"$569,198.07"
TN_001787,Arena of Valor Tier Championship 2016,G_06,2016,3,2016-03-07,2016-03-23,16,Tier 2 (A-Tier / Major),Offline (LAN),Tencent / Garena,Thailand,Bangkok,THA,427879.18,0,601386.0,231598,25938.98,112,TM_00081,0.7115,"$427,879.18"
TN_001788,Rainbow Six Siege Tier Championship 2018,G_09,2018,9,2018-09-12,2018-09-15,3,Tier 3 (B-Tier / Minor),Online,ESL FACEIT Group,Online,Online,GLB,54492.19,0,250136.0,76091,1597.91,21,TM_00111,0.2179,"$54,492.19"
TN_001789,Arena of Valor Tier Championship 2022,G_06,2022,4,2022-04-22,2022-05-08,16,Tier 2 (A-Tier / Major),Offline (LAN),Tencent / Garena,South Korea,Seoul,KOR,107740.33,0,1395145.0,464857,59501.7,128,TM_00117,0.0772,"$107,740.33"
TN_001790,PUBG: Battlegrounds Tier Championship 2018,G_18,2018,4,2018-04-22,2018-05-01,9,Tier 3 (B-Tier / Minor),Offline (LAN),Garena,United States,Los Angeles,USA,87096.32,0,335133.0,113118,5090.31,45,TM_00095,0.2599,"$87,096.32"
TN_001791,Counter-Strike 2 Tier Championship 2017,G_03,2017,6,2017-06-14,2017-06-17,3,Tier 3 (B-Tier / Minor),Online,BLAST,Online,Online,GLB,65474.24,0,165632.0,50705,1216.92,24,TM_00102,0.3953,"$65,474.24"
TN_001792,StarCraft II Tier Championship 2015,G_13,2015,10,2015-10-02,2015-10-10,8,Tier 3 (B-Tier / Minor),Online,Blizzard,Online,Online,GLB,119847.45,0,214037.0,66998,3215.9,48,TM_00082,0.5599,"$119,847.45"
TN_001793,Call of Duty: Warzone Tier Championship 2015,G_15,2015,3,2015-03-09,2015-03-16,7,Tier 4 (Regional / Qualifier),Online,Activision,Online,Online,GLB,32421.16,0,68583.0,29699,1039.46,35,TM_00058,0.4727,"$32,421.16"
TN_001794,Call of Duty: Warzone Tier Championship 2026,G_15,2026,4,2026-04-08,2026-04-15,7,Tier 3 (B-Tier / Minor),Offline (LAN),Activision,Singapore,Singapore,SGP,129984.75,0,316935.0,114930,6436.08,56,TM_00093,0.4101,"$129,984.75"
TN_001795,Rainbow Six Siege Tier Championship 2013,G_09,2013,10,2013-10-09,2013-10-23,14,Tier 4 (Regional / Qualifier),Offline (LAN),Garena,China,Shanghai,CHN,11551.09,0,47482.0,20403,1999.49,98,TM_00049,0.2433,"$11,551.09"
TN_001796,Apex Legends Tier Championship 2017,G_12,2017,12,2017-12-24,2018-01-01,8,Tier 4 (Regional / Qualifier),Online,EA / Respawn,Online,Online,GLB,26665.96,0,82951.0,33003,1584.14,48,TM_00107,0.3215,"$26,665.96"
TN_001797,StarCraft II Tier Championship 2022,G_13,2022,2,2022-02-22,2022-03-22,28,Tier 2 (A-Tier / Major),Offline (LAN),Blizzard,Singapore,Singapore,SGP,185889.66,0,545627.0,208507,29190.98,140,TM_00025,0.3407,TBD / Postponed
TN_001798,Arena of Valor Tier Championship 2016,G_06,2016,6,2016-06-24,2016-06-28,4,Tier 4 (Regional / Qualifier),Offline (LAN),Tencent / Garena,Saudi Arabia,Riyadh,SAU,11947.23,0,57083.0,16760,335.2,20,TM_00117,0.2093,"$11,947.23"
TN_001799,Counter-Strike 2 Tier Championship 2017,G_03,2017,11,2017-11-17,2017-12-14,27,Tier 2 (A-Tier / Major),Offline (LAN),Valve,Indonesia,Jakarta,IDN,784014.51,0,640431.0,221803,41920.77,189,TM_00078,1.2242,"$784,014.51"
TN_001800,PUBG: Battlegrounds Tier Championship 2022,G_18,2022,12,2022-12-13,2022-12-25,12,Tier 4 (Regional / Qualifier),Online,Krafton,Online,Online,GLB,20841.59,0,125861.0,53169,3828.17,72,TM_00119,0.1656,"$20,841.59"
TN_001801,Dota 2 Tier Championship 2023,G_02,2023,7,2023-07-11,2023-07-28,17,Tier 2 (A-Tier / Major),Offline (LAN),Moonton,Indonesia,Jakarta,IDN,659711.56,1,2055902.0,785826,80154.25,102,TM_00062,0.3209,"$659,711.56"
TN_001802,Rainbow Six Siege Tier Championship 2026,G_09,2026,4,2026-04-11,2026-04-18,7,Tier 4 (Regional / Qualifier),Offline (LAN),Ubisoft,United Kingdom,London,GBR,26142.23,0,111984.0,46087,2580.87,56,TM_00123,0.2334,"$26,142.23"
TN_001803,Rocket League Tier Championship 2023,G_10,2023,7,2023-07-18,2023-07-26,8,Tier 3 (B-Tier / Minor),Offline (LAN),Garena,South Korea,Seoul,KOR,110191.3,0,215536.0,74501,2980.04,40,TM_00166,0.5112,"$110,191.30"
TN_001804,StarCraft II Tier Championship 2014,G_13,2014,3,2014-03-08,2014-03-18,10,Tier 3 (B-Tier / Minor),Offline (LAN),ESL FACEIT Group,United Kingdom,London,GBR,27575.75,0,148984.0,45783,3204.81,70,TM_00132,0.1851,"$27,575.75"
TN_001805,Rocket League Tier Championship 2016,G_10,2016,4,2016-04-28,2016-05-11,13,Tier 4 (Regional / Qualifier),Offline (LAN),ESL FACEIT Group,South Korea,Seoul,KOR,14040.7,0,67328.0,29140,2272.92,78,TM_00100,0.2085,"$14,040.70"
TN_001806,Free Fire Tier Championship 2022,G_14,2022,3,2022-03-01,2022-03-28,27,Tier 2 (A-Tier / Major),Offline (LAN),Garena,Thailand,Bangkok,THA,760673.51,0,1815114.0,807153,130758.79,162,TM_00043,0.4191,"$760,673.51"
TN_001807,Rocket League Tier Championship 2018,G_10,2018,4,2018-04-07,2018-05-10,33,Tier 1 (S-Tier / Premier),Offline (LAN),Garena,Germany,Cologne,DEU,3089898.32,0,2329418.0,956072,189302.26,198,TM_00141,1.3265,"$3,089,898.32"
TN_001808,Free Fire Tier Championship 2015,G_14,2015,11,2015-11-05,2015-12-07,32,Tier 2 (A-Tier / Major),Offline (LAN),Garena,Poland,Katowice,POL,1467919.17,0,828656.0,244303,62541.57,256,TM_00157,1.7714,"$1,467,919.17"
TN_001809,Street Fighter 6 Tier Championship 2021,G_17,2021,5,2021-05-09,2021-05-12,3,Tier 3 (B-Tier / Minor),Online,PGL,Online,Online,GLB,106026.99,0,278865.0,85916,1546.49,18,TM_00069,0.3802,"$106,026.99"
TN_001810,Fortnite Tier Championship 2020,G_08,2020,6,2020-06-08,2020-07-04,26,Tier 2 (A-Tier / Major),Offline (LAN),Epic Games,Germany,Berlin,DEU,183790.36,0,823627.0,294088,61170.3,208,TM_00083,0.2231,"$183,790.36"
TN_001811,Rainbow Six Siege Tier Championship 2016,G_09,2016,7,2016-07-20,2016-08-11,22,Tier 1 (S-Tier / Premier),Offline (LAN),Ubisoft,Germany,Berlin,DEU,1306340.44,0,4268805.0,1741145,229831.14,132,TM_00084,0.306,
TN_001812,Dota 2 Tier Championship 2023,G_02,2023,8,2023-08-16,2023-08-22,6,Tier 4 (Regional / Qualifier),Online,Valve,Online,Online,GLB,106937.76,1,91371.0,26653,959.51,36,TM_00029,1.1704,"$106,937.76"
TN_001813,StarCraft II Tier Championship 2013,G_13,2013,4,2013-04-24,2013-05-28,34,Tier 2 (A-Tier / Major),Offline (LAN),PGL,Singapore,Singapore,SGP,742310.42,0,545595.0,155493,26433.81,170,TM_00155,1.3606,"$742,310.42"
TN_001814,PUBG: Battlegrounds Tier Championship 2017,G_18,2017,3,2017-03-08,2017-03-21,13,Tier 4 (Regional / Qualifier),Online,PGL,Online,Online,GLB,32693.63,0,110138.0,45024,2926.56,65,TM_00163,0.2968,"$32,693.63"
TN_001815,StarCraft II Tier Championship 2013,G_13,2013,10,2013-10-04,2013-10-11,7,Tier 3 (B-Tier / Minor),Online,Blizzard,Online,Online,GLB,47330.7,0,144297.0,62482,2186.87,35,TM_00132,0.328,"$47,330.70"
TN_001816,Teamfight Tactics Tier Championship 2012,G_19,2012,2,2012-02-14,2012-02-20,6,Tier 3 (B-Tier / Minor),Offline (LAN),Riot Games,Poland,Katowice,POL,49355.06,0,170793.0,65632,2362.75,36,TM_00065,0.289,"$49,355.06"
TN_001817,PUBG Mobile Tier Championship 2026,G_05,2026,9,2026-09-09,2026-09-27,18,Tier 2 (A-Tier / Major),Offline (LAN),PGL,Vietnam,Ho Chi Minh City,VNM,941974.13,0,1782149.0,733536,92425.54,126,TM_00139,0.5286,"$941,974.13"
TN_001818,CrossFire Tier Championship 2018,G_20,2018,8,2018-08-22,2018-08-26,4,Tier 3 (B-Tier / Minor),Online,Moonton,Online,Online,GLB,29559.19,0,381698.0,129970,3119.28,24,TM_00021,0.0774,TBD / Postponed
TN_001819,Street Fighter 6 Tier Championship 2024,G_17,2024,10,2024-10-01,2024-10-14,13,Tier 4 (Regional / Qualifier),Online,Capcom,Online,Online,GLB,29493.52,0,102749.0,42904,4462.02,104,TM_00154,0.287,"$29,493.52"
TN_001820,PUBG Mobile Tier Championship 2020,G_05,2020,6,2020-06-27,2020-07-13,16,Tier 2 (A-Tier / Major),Offline (LAN),Krafton / Tencent,Singapore,Singapore,SGP,237426.65,0,1355445.0,497405,55709.36,112,TM_00024,0.1752,"$237,426.65"
TN_001821,VALORANT Tier Championship 2016,G_04,2016,5,2016-05-23,2016-05-31,8,Tier 4 (Regional / Qualifier),Online,Riot Games,Online,,GLB,14072.53,0,53808.0,23525,1129.2,48,TM_00042,0.2615,"$14,072.53"
TN_001822,Street Fighter 6 Tier Championship 2014,G_17,2014,7,2014-07-02,2014-07-26,24,Tier 1 (S-Tier / Premier),Offline (LAN),Capcom,Saudi Arabia,Riyadh,SAU,1930962.66,0,2130500.0,690257,132529.34,192,TM_00154,0.9063,"$1,930,962.66"
TN_001823,Free Fire Tier Championship 2024,G_14,2024,10,2024-10-23,2024-10-29,6,Tier 3 (B-Tier / Minor),Offline (LAN),Garena,United States,,USA,135803.43,0,,208362,7501.03,36,TM_00148,0.2517,"$135,803.43"
TN_001824,Mobile Legends: Bang Bang Tier Championship 2017,G_07,2017,2,2017-02-01,2017-02-04,3,Tier 4 (Regional / Qualifier),Online,Garena,Online,Online,GLB,9846.44,0,70141.0,31553,662.61,21,TM_00122,0.1404,
TN_001825,PUBG Mobile Tier Championship 2014,G_05,2014,4,2014-04-07,2014-04-12,5,Tier 4 (Regional / Qualifier),Offline (LAN),Garena,Germany,Cologne,DEU,17564.96,0,41889.0,15800,474.0,30,TM_00139,0.4193,"$17,564.96"
TN_001826,Apex Legends Tier Championship 2024,G_12,2024,3,2024-03-16,2024-04-13,28,Tier 2 (A-Tier / Major),Offline (LAN),EA / Respawn,Saudi Arabia,Riyadh,SAU,259170.19,0,761860.0,340830,76345.92,224,TM_00152,0.3402,"$259,170.19"
TN_001827,Apex Legends Tier Championship 2021,G_12,2021,4,2021-04-07,2021-04-11,4,Tier 4 (Regional / Qualifier),Online,Garena,Online,Online,GLB,7920.17,0,24600.0,10743,214.86,20,TM_00085,0.322,"$7,920.17"
TN_001828,Call of Duty: Warzone Tier Championship 2013,G_15,2013,7,2013-07-13,2013-07-20,7,Tier 3 (B-Tier / Minor),Online,Activision,Online,Online,GLB,49597.8,0,142293.0,62752,3514.11,56,TM_00067,0.3486,"$49,597.80"
TN_001829,Call of Duty: Warzone Tier Championship 2020,G_15,2020,1,2020-01-26,2020-02-09,14,Tier 2 (A-Tier / Major),Offline (LAN),Activision,Saudi Arabia,Riyadh,SAU,287621.71,0,716611.0,296571,24911.96,84,TM_00051,0.4014,"$287,621.71"
TN_001830,PUBG Mobile Tier Championship 2013,G_05,2013,9,2013-09-12,2013-09-15,3,Tier 3 (B-Tier / Minor),Online,PGL,Online,Online,GLB,102333.6,0,120569.0,53075,1273.8,24,TM_00139,0.8488,"$102,333.60"
TN_001831,StarCraft II Tier Championship 2013,G_13,2013,1,2013-01-11,2013-01-30,19,Tier 2 (A-Tier / Major),Offline (LAN),Moonton,Singapore,Singapore,SGP,423402.52,0,1068276.0,318913,42415.43,133,TM_00036,0.3963,"$423,402.52"
TN_001832,VALORANT Tier Championship 2023,G_04,2023,3,2023-03-21,2023-04-06,16,Tier 1 (S-Tier / Premier),Offline (LAN),Riot Games,Vietnam,Ho Chi Minh City,VNM,1012065.76,0,10117189.0,4368078,349446.24,80,TM_00030,0.1,"$1,012,065.76"
TN_001833,PUBG Mobile Tier Championship 2024,G_05,2024,11,2024-11-16,2024-12-01,15,Tier 2 (A-Tier / Major),Offline (LAN),Krafton / Tencent,Vietnam,Ho Chi Minh City,VNM,603993.53,0,787308.0,294036,26463.24,90,TM_00139,0.7672,"$603,993.53"
TN_001834,Apex Legends Tier Championship 2016,G_12,2016,8,2016-08-09,2016-09-13,35,Tier 1 (S-Tier / Premier),Offline (LAN),EA / Respawn,South Korea,Seoul,KOR,1685408.61,0,3231356.0,1443973,404312.44,280,TM_00107,0.5216,"$1,685,408.61"
TN_001835,Call of Duty: Warzone Tier Championship 2024,G_15,2024,8,2024-08-26,2024-09-03,8,Tier 3 (B-Tier / Minor),Online,Activision,Online,Online,GLB,110143.82,0,543652.0,236257,11340.34,48,TM_00090,0.2026,"$110,143.82"
TN_001836,Tekken 8 Tier Championship 2023,G_16,2023,7,2023-07-15,2023-08-02,18,Tier 1 (S-Tier / Premier),Offline (LAN),Bandai Namco,Philippines,Manila,PHL,934249.64,0,8374765.0,3742618,471569.87,126,TM_00128,0.1116,"$934,249.64"
TN_001837,CrossFire Tier Championship 2019,G_20,2019,10,2019-10-01,2019-10-10,9,Tier 3 (B-Tier / Minor),Online,PGL,Online,Online,GLB,184090.34,0,374903.0,149222,6714.99,45,TM_00165,0.491,"$184,090.34"
TN_001838,Overwatch 2 Tier Championship 2015,G_11,2015,1,2015-01-08,2015-01-14,6,Tier 4 (Regional / Qualifier),Offline (LAN),Blizzard,Indonesia,Jakarta,IDN,6294.49,0,68605.0,28182,1183.64,42,TM_00147,0.0917,"$6,294.49"
TN_001839,Free Fire Tier Championship 2016,G_14,2016,11,2016-11-28,2016-12-05,7,Tier 4 (Regional / Qualifier),Offline (LAN),Garena,Indonesia,Jakarta,IDN,54700.81,0,64925.0,27263,1526.73,56,TM_00101,0.8425,"$54,700.81"
TN_001840,League of Legends Tier Championship 2021,G_01,2021,12,2021-12-03,2022-01-04,32,Tier 1 (S-Tier / Premier),Offline (LAN),Garena,Vietnam,Ho Chi Minh City,VNM,2049860.43,0,5414226.0,2363706,529470.14,224,TM_00002,0.3786,"$2,049,860.43"
TN_001841,Teamfight Tactics Tier Championship 2020,G_19,2020,6,2020-06-20,2020-07-24,34,Tier 1 (S-Tier / Premier),Offline (LAN),Riot Games,United Kingdom,London,GBR,6261568.53,0,6599810.0,2024851,413069.6,204,TM_00159,0.9487,"$6,261,568.53"
TN_001842,VALORANT Tier Championship 2024,G_04,2024,2,2024-02-17,2024-02-23,6,Tier 4 (Regional / Qualifier),Online,Moonton,Online,Online,GLB,21909.67,0,147635.0,45815,2199.12,48,TM_00143,0.1484,"$21,909.67"
TN_001843,Mobile Legends: Bang Bang Tier Championship 2015,G_07,2015,12,2015-12-19,2015-12-30,11,Tier 4 (Regional / Qualifier),Online,BLAST,Online,Online,GLB,17420.29,0,82170.0,30011,1650.61,55,TM_00168,0.212,"$17,420.29"
TN_001844,League of Legends Tier Championship 2012,G_01,2012,5,2012-05-20,2012-06-03,14,Tier 3 (B-Tier / Minor),Online,Riot Games,Online,Online,GLB,46618.02,0,93512.0,35991,4030.99,112,TM_00008,0.4985,"$46,618.02"
TN_001845,Tekken 8 Tier Championship 2025,G_16,2025,1,2025-01-19,2025-01-27,8,Tier 3 (B-Tier / Minor),Offline (LAN),Bandai Namco,Singapore,Singapore,SGP,164353.69,0,282553.0,88807,3552.28,40,TM_00162,0.5817,"$164,353.69"
TN_001846,StarCraft II Tier Championship 2018,G_13,2018,5,2018-05-20,2018-06-07,18,Tier 1 (S-Tier / Premier),Offline (LAN),Garena,Poland,Katowice,POL,969857.19,0,3473740.0,1270260,182917.44,144,TM_00155,0.2792,"$969,857.19"
TN_001847,VALORANT Tier Championship 2023,G_04,2023,5,2023-05-07,2023-05-12,5,Tier 3 (B-Tier / Minor),Offline (LAN),PGL,Germany,Cologne,DEU,36454.21,0,383138.0,118088,4133.08,35,TM_00073,0.0951,"$36,454.21"
TN_001848,Free Fire Tier Championship 2018,G_14,2018,7,2018-07-04,2018-07-21,17,Tier 2 (A-Tier / Major),Offline (LAN),Garena,Germany,Cologne,DEU,578312.31,0,1415816.0,606611,61874.32,102,TM_00137,0.4085,"$578,312.31"
TN_001849,StarCraft II Tier Championship 2022,G_13,2022,12,2022-12-18,2022-12-30,12,Tier 4 (Regional / Qualifier),Online,Moonton,Online,Online,GLB,13735.14,0,86520.0,25893,1553.58,60,TM_00177,0.1588,"$13,735.14"
TN_001850,Call of Duty: Warzone Tier Championship 2018,G_15,2018,11,2018-11-28,2018-12-06,8,Tier 3 (B-Tier / Minor),Offline (LAN),Activision,United States,Seattle,USA,101803.56,0,218356.0,96029,5377.62,56,TM_00090,0.4662,"$101,803.56"
TN_001851,Tekken 8 Tier Championship 2016,G_16,2016,9,2016-09-11,2016-09-17,6,Tier 4 (Regional / Qualifier),Online,Bandai Namco,Online,Online,GLB,37551.36,0,67264.0,20732,870.74,42,TM_00128,0.5583,TBD / Postponed
TN_001852,League of Legends Tier Championship 2021,G_01,2021,1,2021-01-01,2021-01-20,19,Tier 1 (S-Tier / Premier),Offline (LAN),Riot Games,United States,Los Angeles,USA,11649396.94,0,5569591.0,1674816,254572.03,152,TM_00146,2.0916,"$11,649,396.94"
TN_001853,Teamfight Tactics Tier Championship 2019,G_19,2019,7,2019-07-24,2019-07-29,5,Tier 3 (B-Tier / Minor),Offline (LAN),Riot Games,Germany,Berlin,DEU,67945.61,0,232860.0,77921,2337.63,30,TM_00153,0.2918,"$67,945.61"
TN_001854,Overwatch 2 Tier Championship 2016,G_11,2016,10,2016-10-17,2016-11-15,29,Tier 1 (S-Tier / Premier),Offline (LAN),Blizzard,Vietnam,Ho Chi Minh City,VNM,4089486.03,0,2854517.0,963629,195616.69,203,TM_00110,1.4326,"$4,089,486.03"
TN_001855,Tekken 8 Tier Championship 2022,G_16,2022,3,2022-03-27,2022-04-04,8,Tier 3 (B-Tier / Minor),Offline (LAN),Bandai Namco,Germany,Berlin,DEU,197752.71,0,326819.0,146829,9397.06,64,TM_00061,0.6051,"$197,752.71"
TN_001856,Apex Legends Tier Championship 2023,G_12,2023,12,2023-12-15,2023-12-29,14,Tier 3 (B-Tier / Minor),Online,EA / Respawn,Online,Online,GLB,54229.48,0,441066.0,165023,18482.58,112,TM_00085,0.123,"$54,229.48"
TN_001857,Fortnite Tier Championship 2021,G_08,2021,2,2021-02-28,2021-03-18,18,Tier 1 (S-Tier / Premier),Offline (LAN),PGL,Germany,Cologne,DEU,3648017.0,0,5437187.0,2193958,315929.95,144,TM_00046,0.6709,"$3,648,017.00"
TN_001858,PUBG Mobile Tier Championship 2025,G_05,2025,9,2025-09-21,2025-09-24,3,Tier 3 (B-Tier / Minor),Offline (LAN),BLAST,United Kingdom,London,GBR,49247.52,0,435921.0,144491,3034.31,21,TM_00139,0.113,TBD / Postponed
TN_001859,Fortnite Tier Championship 2019,G_08,2019,2,2019-02-13,2019-02-22,9,Tier 3 (B-Tier / Minor),Offline (LAN),Epic Games,China,Shanghai,CHN,49429.58,0,185111.0,63103,2839.64,45,TM_00034,0.267,"$49,429.58"
TN_001860,Arena of Valor Tier Championship 2025,G_06,2025,12,2025-12-07,2026-01-08,32,Tier 2 (A-Tier / Major),Offline (LAN),BLAST,Vietnam,,VNM,1038657.12,0,,632633,161954.05,256,TM_00031,0.7315,"$1,038,657.12"
TN_001861,Mobile Legends: Bang Bang Tier Championship 2021,G_07,2021,5,2021-05-15,2021-05-29,14,Tier 3 (B-Tier / Minor),Online,Moonton,Online,Online,GLB,79693.3,0,215342.0,75857,7433.99,98,TM_00013,0.3701,"$79,693.30"
TN_001862,Arena of Valor Tier Championship 2021,G_06,2021,7,2021-07-01,2021-07-31,30,Tier 2 (A-Tier / Major),Offline (LAN),Garena,Singapore,Singapore,SGP,419339.87,0,1126497.0,338058,81133.92,240,TM_00064,0.3723,"$419,339.87"
TN_001863,Rainbow Six Siege Tier Championship 2021,G_09,2021,10,2021-10-09,2021-10-21,12,Tier 3 (B-Tier / Minor),Online,Ubisoft,Online,,GLB,42023.47,0,,123853,11889.89,96,TM_00123,0.1502,"$42,023.47"
TN_001864,VALORANT Tier Championship 2023,G_04,2023,4,2023-04-22,2023-05-03,11,Tier 3 (B-Tier / Minor),Online,PGL,Online,Online,GLB,128369.3,0,213508.0,74574,4101.57,55,TM_00134,0.6012,"$128,369.30"
TN_001865,Dota 2 Tier Championship 2015,G_02,2015,10,2015-10-28,2015-11-02,5,Tier 3 (B-Tier / Minor),Offline (LAN),Valve,Saudi Arabia,Riyadh,SAU,68427.98,1,252462.0,83688,2510.64,30,TM_00062,0.271,"$68,427.98"
TN_001866,PUBG: Battlegrounds Tier Championship 2019,G_18,2019,7,2019-07-26,2019-07-30,4,Tier 3 (B-Tier / Minor),Online,ESL FACEIT Group,Online,Online,GLB,83491.92,0,286769.0,116484,2329.68,20,TM_00119,0.2911,"$83,491.92"
